sec	min	hour	od
141893	2364.88	39.41472222	0.7991
141923	2365.38	39.42305556	0.7987
141953	2365.88	39.43138889	0.7988
141984	2366.4	39.44	0.8004
142014	2366.9	39.44833333	0.8016
142044	2367.4	39.45666667	0.7987
142075	2367.92	39.46527778	0.8052
142105	2368.42	39.47361111	0.7953
142136	2368.93	39.48222222	0.7987
142166	2369.43	39.49055556	0.8056
142196	2369.93	39.49888889	0.8003
142227	2370.45	39.5075	0.7995
142257	2370.95	39.51583333	0.8017
142288	2371.47	39.52444444	0.8037
142318	2371.97	39.53277778	0.8019
142348	2372.47	39.54111111	0.8017
142379	2372.98	39.54972222	0.7989
142409	2373.48	39.55805556	0.7981
142440	2374	39.56666667	0.8031
142470	2374.5	39.575	0.8002
142500	2375	39.58333333	0.8003
142531	2375.52	39.59194444	0.7964
142561	2376.02	39.60027778	0.8019
142592	2376.53	39.60888889	0.7992
142622	2377.03	39.61722222	0.7999
142652	2377.53	39.62555556	0.8021
142683	2378.05	39.63416667	0.7997
142713	2378.55	39.6425	0.8001
142744	2379.07	39.65111111	0.8014
142774	2379.57	39.65944444	0.7982
142804	2380.07	39.66777778	0.8007
142835	2380.58	39.67638889	0.7994
142865	2381.08	39.68472222	0.7983
142896	2381.6	39.69333333	0.8006
142926	2382.1	39.70166667	0.8015
142956	2382.6	39.71	0.799
142987	2383.12	39.71861111	0.7982
143017	2383.62	39.72694444	0.7991
143048	2384.13	39.73555556	0.8035
143078	2384.63	39.74388889	0.7978
143109	2385.15	39.7525	0.7993
143139	2385.65	39.76083333	0.8003
143169	2386.15	39.76916667	0.8029
143200	2386.67	39.77777778	0.8047
143230	2387.17	39.78611111	0.7967
143260	2387.67	39.79444444	0.7949
143291	2388.18	39.80305556	0.8011
143321	2388.68	39.81138889	0.8019
143352	2389.2	39.82	0.8007
143382	2389.7	39.82833333	0.7989
143412	2390.2	39.83666667	0.8025
143443	2390.72	39.84527778	0.7997
143473	2391.22	39.85361111	0.7941
143504	2391.73	39.86222222	0.7996
143535	2392.25	39.87083333	0.8023
143565	2392.75	39.87916667	0.7993
143596	2393.27	39.88777778	0.8007
143626	2393.77	39.89611111	0.8046
143657	2394.28	39.90472222	0.8059
143687	2394.78	39.91305556	0.7968
143717	2395.28	39.92138889	0.7999
143748	2395.8	39.93	0.8064
143778	2396.3	39.93833333	0.7973
143808	2396.8	39.94666667	0.7938
143839	2397.32	39.95527778	0.7993
143869	2397.82	39.96361111	0.807
143900	2398.33	39.97222222	0.7981
143930	2398.83	39.98055556	0.7969
143961	2399.35	39.98916667	0.8
143991	2399.85	39.9975	0.7984
144021	2400.35	40.00583333	0.8011
144052	2400.87	40.01444444	0.7975
144083	2401.38	40.02305556	0.8053
144113	2401.88	40.03138889	0.801
144143	2402.38	40.03972222	0.7984
144174	2402.9	40.04833333	0.8009
144204	2403.4	40.05666667	0.8015
144234	2403.9	40.065	0.798
144265	2404.42	40.07361111	0.8024
144295	2404.92	40.08194444	0.8025
144325	2405.42	40.09027778	0.8
144356	2405.93	40.09888889	0.8003
144386	2406.43	40.10722222	0.8019
144416	2406.93	40.11555556	0.7986
144447	2407.45	40.12416667	0.7985
144477	2407.95	40.1325	0.7975
144507	2408.45	40.14083333	0.799
144538	2408.97	40.14944444	0.8035
144568	2409.47	40.15777778	0.8029
144598	2409.97	40.16611111	0.8016
144629	2410.48	40.17472222	0.7995
144659	2410.98	40.18305556	0.8104
144689	2411.48	40.19138889	0.7966
144720	2412	40.2	0.7969
144750	2412.5	40.20833333	0.8011
144780	2413	40.21666667	0.8036
144811	2413.52	40.22527778	0.7993
144841	2414.02	40.23361111	0.7973
144871	2414.52	40.24194444	0.8014
144902	2415.03	40.25055556	0.8002
144932	2415.53	40.25888889	0.7997
144963	2416.05	40.2675	0.7988
144993	2416.55	40.27583333	0.8034
145023	2417.05	40.28416667	0.7948
145054	2417.57	40.29277778	0.7979
145085	2418.08	40.30138889	0.8047
145115	2418.58	40.30972222	0.8025
145145	2419.08	40.31805556	0.8055
145176	2419.6	40.32666667	0.8054
145206	2420.1	40.335	0.7994
145236	2420.6	40.34333333	0.8019
145267	2421.12	40.35194444	0.799
145297	2421.62	40.36027778	0.7997
145327	2422.12	40.36861111	0.8028
145358	2422.63	40.37722222	0.7998
145388	2423.13	40.38555556	0.7992
145419	2423.65	40.39416667	0.7973
145449	2424.15	40.4025	0.8004
145480	2424.67	40.41111111	0.7986
145510	2425.17	40.41944444	0.8031
145540	2425.67	40.42777778	0.804
145571	2426.18	40.43638889	0.801
145601	2426.68	40.44472222	0.8006
145631	2427.18	40.45305556	0.802
145662	2427.7	40.46166667	0.799
145692	2428.2	40.47	0.7971
145722	2428.7	40.47833333	0.8002
145753	2429.22	40.48694444	0.8022
145783	2429.72	40.49527778	0.8021
145813	2430.22	40.50361111	0.7984
145844	2430.73	40.51222222	0.7996
145874	2431.23	40.52055556	0.7988
145904	2431.73	40.52888889	0.8032
145935	2432.25	40.5375	0.7968
145965	2432.75	40.54583333	0.8054
145996	2433.27	40.55444444	0.7972
146026	2433.77	40.56277778	0.8024
146057	2434.28	40.57138889	0.8023
146087	2434.78	40.57972222	0.8033
146118	2435.3	40.58833333	0.8016
146148	2435.8	40.59666667	0.7958
146178	2436.3	40.605	0.8032
146209	2436.82	40.61361111	0.7991
146239	2437.32	40.62194444	0.798
146269	2437.82	40.63027778	0.8027
146300	2438.33	40.63888889	0.7953
146330	2438.83	40.64722222	0.8018
146361	2439.35	40.65583333	0.7969
146391	2439.85	40.66416667	0.8026
146421	2440.35	40.6725	0.7992
146452	2440.87	40.68111111	0.8035
146482	2441.37	40.68944444	0.7987
146513	2441.88	40.69805556	0.7989
146543	2442.38	40.70638889	0.8016
146573	2442.88	40.71472222	0.8057
146604	2443.4	40.72333333	0.8037
146634	2443.9	40.73166667	0.7965
146664	2444.4	40.74	0.8013
146695	2444.92	40.74861111	0.7941
146725	2445.42	40.75694444	0.8024
146755	2445.92	40.76527778	0.8045
146786	2446.43	40.77388889	0.7994
146816	2446.93	40.78222222	0.7958
146847	2447.45	40.79083333	0.7974
146877	2447.95	40.79916667	0.8007
146907	2448.45	40.8075	0.7984
146938	2448.97	40.81611111	0.7983
146968	2449.47	40.82444444	0.7997
146998	2449.97	40.83277778	0.7999
147029	2450.48	40.84138889	0.8011
147059	2450.98	40.84972222	0.8012
147089	2451.48	40.85805556	0.7983
147120	2452	40.86666667	0.8049
147150	2452.5	40.875	0.8015
147180	2453	40.88333333	0.8005
147211	2453.52	40.89194444	0.8035
147241	2454.02	40.90027778	0.8084
147272	2454.53	40.90888889	0.7979
147302	2455.03	40.91722222	0.8
147332	2455.53	40.92555556	0.7994
147363	2456.05	40.93416667	0.8009
147393	2456.55	40.9425	0.8017
147424	2457.07	40.95111111	0.8011
147454	2457.57	40.95944444	0.8009
147485	2458.08	40.96805556	0.7943
147515	2458.58	40.97638889	0.7998
147545	2459.08	40.98472222	0.7995
147576	2459.6	40.99333333	0.8023
147606	2460.1	41.00166667	0.8009
147637	2460.62	41.01027778	0.8042
147667	2461.12	41.01861111	0.808
147697	2461.62	41.02694444	0.8007
147728	2462.13	41.03555556	0.7933
147758	2462.63	41.04388889	0.8043
147789	2463.15	41.0525	0.794
147819	2463.65	41.06083333	0.802
147850	2464.17	41.06944444	0.8016
147880	2464.67	41.07777778	0.804
147910	2465.17	41.08611111	0.7988
147941	2465.68	41.09472222	0.7967
147971	2466.18	41.10305556	0.8024
148001	2466.68	41.11138889	0.8013
148032	2467.2	41.12	0.7967
148062	2467.7	41.12833333	0.8046
148092	2468.2	41.13666667	0.8004
148123	2468.72	41.14527778	0.8022
148153	2469.22	41.15361111	0.7981
148184	2469.73	41.16222222	0.7965
148214	2470.23	41.17055556	0.8026
148245	2470.75	41.17916667	0.8025
148275	2471.25	41.1875	0.8042
148305	2471.75	41.19583333	0.7954
148336	2472.27	41.20444444	0.8038
148366	2472.77	41.21277778	0.7989
148397	2473.28	41.22138889	0.8005
148427	2473.78	41.22972222	0.7958
148457	2474.28	41.23805556	0.804
148488	2474.8	41.24666667	0.801
148518	2475.3	41.255	0.7986
148548	2475.8	41.26333333	0.7991
148579	2476.32	41.27194444	0.8003
148609	2476.82	41.28027778	0.8042
148640	2477.33	41.28888889	0.8015
148670	2477.83	41.29722222	0.802
148700	2478.33	41.30555556	0.8052
148731	2478.85	41.31416667	0.7967
148761	2479.35	41.3225	0.8002
148792	2479.87	41.33111111	0.7991
148822	2480.37	41.33944444	0.8026
148852	2480.87	41.34777778	0.7999
148883	2481.38	41.35638889	0.8005
148913	2481.88	41.36472222	0.798
148944	2482.4	41.37333333	0.7982
148974	2482.9	41.38166667	0.7973
149004	2483.4	41.39	0.8062
149035	2483.92	41.39861111	0.8028
149065	2484.42	41.40694444	0.7994
149096	2484.93	41.41555556	0.799
149126	2485.43	41.42388889	0.7985
149156	2485.93	41.43222222	0.8031
149187	2486.45	41.44083333	0.8026
149217	2486.95	41.44916667	0.8049
149248	2487.47	41.45777778	0.7987
149278	2487.97	41.46611111	0.7975
149309	2488.48	41.47472222	0.8051
149339	2488.98	41.48305556	0.8008
149370	2489.5	41.49166667	0.7974
149400	2490	41.5	0.7963
149430	2490.5	41.50833333	0.8005
149461	2491.02	41.51694444	0.8004
149491	2491.52	41.52527778	0.7997
149521	2492.02	41.53361111	0.8031
149552	2492.53	41.54222222	0.8021
149582	2493.03	41.55055556	0.7938
149612	2493.53	41.55888889	0.8
149643	2494.05	41.5675	0.8042
149673	2494.55	41.57583333	0.8018
149704	2495.07	41.58444444	0.7962
149734	2495.57	41.59277778	0.7996
149765	2496.08	41.60138889	0.797
149795	2496.58	41.60972222	0.8019
149825	2497.08	41.61805556	0.8043
149856	2497.6	41.62666667	0.7997
149886	2498.1	41.635	0.8021
149917	2498.62	41.64361111	0.8074
149947	2499.12	41.65194444	0.7971
149977	2499.62	41.66027778	0.7992
150008	2500.13	41.66888889	0.7992
150038	2500.63	41.67722222	0.8012
150069	2501.15	41.68583333	0.8016
150099	2501.65	41.69416667	0.8001
150130	2502.17	41.70277778	0.8017
150160	2502.67	41.71111111	0.7955
150190	2503.17	41.71944444	0.8007
150221	2503.68	41.72805556	0.8039
150251	2504.18	41.73638889	0.7988
150282	2504.7	41.745	0.7986
150312	2505.2	41.75333333	0.808
150343	2505.72	41.76194444	0.8047
150373	2506.22	41.77027778	0.7962
150403	2506.72	41.77861111	0.7989
150434	2507.23	41.78722222	0.7963
150464	2507.73	41.79555556	0.8025
150495	2508.25	41.80416667	0.8003
150525	2508.75	41.8125	0.7996
150555	2509.25	41.82083333	0.8034
150586	2509.77	41.82944444	0.7978
150616	2510.27	41.83777778	0.7969
150647	2510.78	41.84638889	0.7975
150677	2511.28	41.85472222	0.8015
150708	2511.8	41.86333333	0.7956
150738	2512.3	41.87166667	0.8008
150768	2512.8	41.88	0.7962
150799	2513.32	41.88861111	0.8015
150829	2513.82	41.89694444	0.8071
150860	2514.33	41.90555556	0.7972
150890	2514.83	41.91388889	0.8008
150921	2515.35	41.9225	0.8036
150951	2515.85	41.93083333	0.7988
150982	2516.37	41.93944444	0.7982
151012	2516.87	41.94777778	0.8033
151043	2517.38	41.95638889	0.7995
151073	2517.88	41.96472222	0.799
151104	2518.4	41.97333333	0.8053
151134	2518.9	41.98166667	0.802
151165	2519.42	41.99027778	0.7993
151195	2519.92	41.99861111	0.8036
151225	2520.42	42.00694444	0.7947
151256	2520.93	42.01555556	0.7996
151286	2521.43	42.02388889	0.7997
151317	2521.95	42.0325	0.8028
151347	2522.45	42.04083333	0.8049
151378	2522.97	42.04944444	0.8018
151408	2523.47	42.05777778	0.8003
151438	2523.97	42.06611111	0.8015
151469	2524.48	42.07472222	0.7969
151499	2524.98	42.08305556	0.7972
151530	2525.5	42.09166667	0.8022
151560	2526	42.1	0.7988
151591	2526.52	42.10861111	0.8022
151621	2527.02	42.11694444	0.8024
151652	2527.53	42.12555556	0.7971
151682	2528.03	42.13388889	0.7971
151712	2528.53	42.14222222	0.7979
151743	2529.05	42.15083333	0.8016
151773	2529.55	42.15916667	0.8029
151804	2530.07	42.16777778	0.7962
151834	2530.57	42.17611111	0.7989
151864	2531.07	42.18444444	0.8066
151895	2531.58	42.19305556	0.8034
151925	2532.08	42.20138889	0.8042
151955	2532.58	42.20972222	0.7983
151986	2533.1	42.21833333	0.8004
152016	2533.6	42.22666667	0.8027
152047	2534.12	42.23527778	0.8016
152077	2534.62	42.24361111	0.794
152107	2535.12	42.25194444	0.8034
152138	2535.63	42.26055556	0.7976
152168	2536.13	42.26888889	0.7973
152199	2536.65	42.2775	0.8033
152229	2537.15	42.28583333	0.7952
152259	2537.65	42.29416667	0.7986
152290	2538.17	42.30277778	0.8075
152320	2538.67	42.31111111	0.801
152351	2539.18	42.31972222	0.7969
152381	2539.68	42.32805556	0.8033
152411	2540.18	42.33638889	0.8011
152442	2540.7	42.345	0.7943
152472	2541.2	42.35333333	0.7981
152502	2541.7	42.36166667	0.8
152533	2542.22	42.37027778	0.7992
152563	2542.72	42.37861111	0.7978
152594	2543.23	42.38722222	0.8033
152624	2543.73	42.39555556	0.7983
152655	2544.25	42.40416667	0.8058
152685	2544.75	42.4125	0.798
152715	2545.25	42.42083333	0.7965
152746	2545.77	42.42944444	0.8022
152776	2546.27	42.43777778	0.8015
152807	2546.78	42.44638889	0.8002
152837	2547.28	42.45472222	0.8027
152868	2547.8	42.46333333	0.7969
152898	2548.3	42.47166667	0.796
152928	2548.8	42.48	0.8006
152959	2549.32	42.48861111	0.8059
152989	2549.82	42.49694444	0.7998
153020	2550.33	42.50555556	0.7989
153050	2550.83	42.51388889	0.8032
153080	2551.33	42.52222222	0.803
153111	2551.85	42.53083333	0.8019
153141	2552.35	42.53916667	0.8046
153172	2552.87	42.54777778	0.7993
153202	2553.37	42.55611111	0.8035
153233	2553.88	42.56472222	0.7992
153263	2554.38	42.57305556	0.7995
153293	2554.88	42.58138889	0.8055
153324	2555.4	42.59	0.7971
153354	2555.9	42.59833333	0.7996
153385	2556.42	42.60694444	0.8051
153415	2556.92	42.61527778	0.7968
153446	2557.43	42.62388889	0.7991
153476	2557.93	42.63222222	0.8017
153507	2558.45	42.64083333	0.7982
153537	2558.95	42.64916667	0.7977
153567	2559.45	42.6575	0.7981
153597	2559.95	42.66583333	0.8037
153628	2560.47	42.67444444	0.7985
153658	2560.97	42.68277778	0.7989
153689	2561.48	42.69138889	0.8045
153719	2561.98	42.69972222	0.8015
153749	2562.48	42.70805556	0.7995
153780	2563	42.71666667	0.799
153810	2563.5	42.725	0.8032
153840	2564	42.73333333	0.7977
153871	2564.52	42.74194444	0.798
153901	2565.02	42.75027778	0.803
153932	2565.53	42.75888889	0.801
153962	2566.03	42.76722222	0.8002
153993	2566.55	42.77583333	0.7964
154023	2567.05	42.78416667	0.8049
154054	2567.57	42.79277778	0.8002
154084	2568.07	42.80111111	0.797
154114	2568.57	42.80944444	0.7974
154145	2569.08	42.81805556	0.7988
154175	2569.58	42.82638889	0.7989
154206	2570.1	42.835	0.8016
154236	2570.6	42.84333333	0.8009
154266	2571.1	42.85166667	0.8022
154297	2571.62	42.86027778	0.7984
154328	2572.13	42.86888889	0.8023
154358	2572.63	42.87722222	0.8007
154388	2573.13	42.88555556	0.7941
154419	2573.65	42.89416667	0.7957
154449	2574.15	42.9025	0.8022
154480	2574.67	42.91111111	0.7978
154510	2575.17	42.91944444	0.8019
154541	2575.68	42.92805556	0.8047
154571	2576.18	42.93638889	0.8031
154601	2576.68	42.94472222	0.8032
154632	2577.2	42.95333333	0.7999
154662	2577.7	42.96166667	0.798
154693	2578.22	42.97027778	0.7997
154723	2578.72	42.97861111	0.8009
154753	2579.22	42.98694444	0.8029
154784	2579.73	42.99555556	0.8031
154814	2580.23	43.00388889	0.8023
154845	2580.75	43.0125	0.8016
154875	2581.25	43.02083333	0.8037
154905	2581.75	43.02916667	0.7998
154936	2582.27	43.03777778	0.8019
154966	2582.77	43.04611111	0.7982
154997	2583.28	43.05472222	0.7979
155027	2583.78	43.06305556	0.8001
155057	2584.28	43.07138889	0.803
155088	2584.8	43.08	0.7987
155118	2585.3	43.08833333	0.7984
155149	2585.82	43.09694444	0.7981
155179	2586.32	43.10527778	0.8071
155210	2586.83	43.11388889	0.8019
155240	2587.33	43.12222222	0.7954
155270	2587.83	43.13055556	0.7962
155301	2588.35	43.13916667	0.7988
155331	2588.85	43.1475	0.8029
155361	2589.35	43.15583333	0.7998
155392	2589.87	43.16444444	0.8007
155422	2590.37	43.17277778	0.7987
155453	2590.88	43.18138889	0.804
155483	2591.38	43.18972222	0.799
155514	2591.9	43.19833333	0.8023
155544	2592.4	43.20666667	0.7996
155574	2592.9	43.215	0.8006
155605	2593.42	43.22361111	0.8049
155635	2593.92	43.23194444	0.8008
155666	2594.43	43.24055556	0.7975
155696	2594.93	43.24888889	0.7957
155727	2595.45	43.2575	0.8008
155757	2595.95	43.26583333	0.7999
155787	2596.45	43.27416667	0.8025
155818	2596.97	43.28277778	0.7999
155848	2597.47	43.29111111	0.7995
155879	2597.98	43.29972222	0.8043
155909	2598.48	43.30805556	0.8007
155940	2599	43.31666667	0.7988
155970	2599.5	43.325	0.8013
156000	2600	43.33333333	0.8009
156031	2600.52	43.34194444	0.7995
156061	2601.02	43.35027778	0.8027
156091	2601.52	43.35861111	0.7981
156122	2602.03	43.36722222	0.8072
156152	2602.53	43.37555556	0.7929
156183	2603.05	43.38416667	0.8039
156213	2603.55	43.3925	0.7975
156244	2604.07	43.40111111	0.7968
156274	2604.57	43.40944444	0.8036
156304	2605.07	43.41777778	0.8029
156335	2605.58	43.42638889	0.7998
156365	2606.08	43.43472222	0.7991
156396	2606.6	43.44333333	0.796
156426	2607.1	43.45166667	0.7972
156456	2607.6	43.46	0.8008
156487	2608.12	43.46861111	0.7976
156517	2608.62	43.47694444	0.8024
156548	2609.13	43.48555556	0.8015
156578	2609.63	43.49388889	0.7988
156609	2610.15	43.5025	0.8001
156639	2610.65	43.51083333	0.8045
156669	2611.15	43.51916667	0.7991
156700	2611.67	43.52777778	0.7992
156730	2612.17	43.53611111	0.7967
156761	2612.68	43.54472222	0.7976
156792	2613.2	43.55333333	0.7983
156822	2613.7	43.56166667	0.8045
156852	2614.2	43.57	0.8023
156883	2614.72	43.57861111	0.7976
156913	2615.22	43.58694444	0.7963
156944	2615.73	43.59555556	0.8001
156974	2616.23	43.60388889	0.7975
157005	2616.75	43.6125	0.8002
157035	2617.25	43.62083333	0.7991
157066	2617.77	43.62944444	0.8046
157096	2618.27	43.63777778	0.7974
157126	2618.77	43.64611111	0.8043
157157	2619.28	43.65472222	0.8056
157187	2619.78	43.66305556	0.8038
157218	2620.3	43.67166667	0.8005
157248	2620.8	43.68	0.7966
157278	2621.3	43.68833333	0.8039
157309	2621.82	43.69694444	0.7983
157339	2622.32	43.70527778	0.7997
157370	2622.83	43.71388889	0.8038
157400	2623.33	43.72222222	0.798
157430	2623.83	43.73055556	0.7971
157461	2624.35	43.73916667	0.7992
157491	2624.85	43.7475	0.8014
157521	2625.35	43.75583333	0.7953
157552	2625.87	43.76444444	0.8048
157582	2626.37	43.77277778	0.8028
157613	2626.88	43.78138889	0.7969
157643	2627.38	43.78972222	0.8003
157673	2627.88	43.79805556	0.794
157704	2628.4	43.80666667	0.803
157734	2628.9	43.815	0.8063
157764	2629.4	43.82333333	0.7959
157795	2629.92	43.83194444	0.8021
157825	2630.42	43.84027778	0.8015
157856	2630.93	43.84888889	0.7962
157886	2631.43	43.85722222	0.8037
157916	2631.93	43.86555556	0.7984
157947	2632.45	43.87416667	0.8019
157977	2632.95	43.8825	0.7964
158008	2633.47	43.89111111	0.8031
158038	2633.97	43.89944444	0.7986
158069	2634.48	43.90805556	0.7971
158099	2634.98	43.91638889	0.798
158130	2635.5	43.925	0.8027
158160	2636	43.93333333	0.8045
158190	2636.5	43.94166667	0.8021
158221	2637.02	43.95027778	0.7969
158251	2637.52	43.95861111	0.8009
158282	2638.03	43.96722222	0.8003
158312	2638.53	43.97555556	0.8025
158343	2639.05	43.98416667	0.8017
158373	2639.55	43.9925	0.798
158403	2640.05	44.00083333	0.8025
158434	2640.57	44.00944444	0.7991
158464	2641.07	44.01777778	0.8021
158495	2641.58	44.02638889	0.8016
158525	2642.08	44.03472222	0.7959
158556	2642.6	44.04333333	0.8031
158586	2643.1	44.05166667	0.7983
158616	2643.6	44.06	0.7972
158647	2644.12	44.06861111	0.7977
158677	2644.62	44.07694444	0.7979
158708	2645.13	44.08555556	0.7954
158738	2645.63	44.09388889	0.8016
158768	2646.13	44.10222222	0.7976
158799	2646.65	44.11083333	0.8057
158829	2647.15	44.11916667	0.8016
158860	2647.67	44.12777778	0.7992
158890	2648.17	44.13611111	0.7996
158920	2648.67	44.14444444	0.8011
158951	2649.18	44.15305556	0.7986
158981	2649.68	44.16138889	0.799
159012	2650.2	44.17	0.8009
159042	2650.7	44.17833333	0.7997
159072	2651.2	44.18666667	0.7992
159103	2651.72	44.19527778	0.8026
159133	2652.22	44.20361111	0.7976
159163	2652.72	44.21194444	0.7946
159194	2653.23	44.22055556	0.8004
159224	2653.73	44.22888889	0.7993
159254	2654.23	44.23722222	0.8008
159285	2654.75	44.24583333	0.8011
159315	2655.25	44.25416667	0.798
159346	2655.77	44.26277778	0.7982
159376	2656.27	44.27111111	0.7972
159407	2656.78	44.27972222	0.7955
159437	2657.28	44.28805556	0.7996
159467	2657.78	44.29638889	0.7982
159498	2658.3	44.305	0.8013
159528	2658.8	44.31333333	0.8027
159559	2659.32	44.32194444	0.8004
159589	2659.82	44.33027778	0.8059
159619	2660.32	44.33861111	0.7973
159650	2660.83	44.34722222	0.8015
159681	2661.35	44.35583333	0.8041
159711	2661.85	44.36416667	0.7988
159741	2662.35	44.3725	0.7994
159772	2662.87	44.38111111	0.8006
159802	2663.37	44.38944444	0.7978
159832	2663.87	44.39777778	0.802
159863	2664.38	44.40638889	0.7997
159893	2664.88	44.41472222	0.7976
159924	2665.4	44.42333333	0.8094
159954	2665.9	44.43166667	0.7961
159984	2666.4	44.44	0.8021
160015	2666.92	44.44861111	0.7969
160045	2667.42	44.45694444	0.7993
160076	2667.93	44.46555556	0.811
160106	2668.43	44.47388889	0.8017
160136	2668.93	44.48222222	0.7985
160167	2669.45	44.49083333	0.8015
160197	2669.95	44.49916667	0.798
160227	2670.45	44.5075	0.8006
160258	2670.97	44.51611111	0.8007
160288	2671.47	44.52444444	0.8004
160319	2671.98	44.53305556	0.7991
160349	2672.48	44.54138889	0.8034
160379	2672.98	44.54972222	0.8039
160410	2673.5	44.55833333	0.8034
160440	2674	44.56666667	0.8002
160470	2674.5	44.575	0.7989
160501	2675.02	44.58361111	0.805
160531	2675.52	44.59194444	0.7943
160561	2676.02	44.60027778	0.7951
160592	2676.53	44.60888889	0.806
160622	2677.03	44.61722222	0.8021
160653	2677.55	44.62583333	0.8039
160683	2678.05	44.63416667	0.7971
160713	2678.55	44.6425	0.7993
160744	2679.07	44.65111111	0.7998
160774	2679.57	44.65944444	0.8009
160804	2680.07	44.66777778	0.7994
160835	2680.58	44.67638889	0.805
160865	2681.08	44.68472222	0.8007
160895	2681.58	44.69305556	0.7942
160926	2682.1	44.70166667	0.8018
160956	2682.6	44.71	0.7955
160986	2683.1	44.71833333	0.7983
161017	2683.62	44.72694444	0.8001
161047	2684.12	44.73527778	0.7973
161078	2684.63	44.74388889	0.8009
161108	2685.13	44.75222222	0.7974
161139	2685.65	44.76083333	0.8045
161169	2686.15	44.76916667	0.7987
161199	2686.65	44.7775	0.7918
161230	2687.17	44.78611111	0.8012
161260	2687.67	44.79444444	0.8006
161291	2688.18	44.80305556	0.7982
161321	2688.68	44.81138889	0.799
161352	2689.2	44.82	0.8026
161382	2689.7	44.82833333	0.8
161413	2690.22	44.83694444	0.8077
161443	2690.72	44.84527778	0.795
161473	2691.22	44.85361111	0.7964
161504	2691.73	44.86222222	0.8057
161534	2692.23	44.87055556	0.799
161565	2692.75	44.87916667	0.8063
161595	2693.25	44.8875	0.8023
161625	2693.75	44.89583333	0.8018
161656	2694.27	44.90444444	0.8008
161686	2694.77	44.91277778	0.8046
161717	2695.28	44.92138889	0.7974
161747	2695.78	44.92972222	0.7975
161778	2696.3	44.93833333	0.8001
161808	2696.8	44.94666667	0.8006
161839	2697.32	44.95527778	0.8026
161869	2697.82	44.96361111	0.8005
161899	2698.32	44.97194444	0.7965
161930	2698.83	44.98055556	0.8031
161960	2699.33	44.98888889	0.7999
161990	2699.83	44.99722222	0.798
162021	2700.35	45.00583333	0.7982
162051	2700.85	45.01416667	0.802
162082	2701.37	45.02277778	0.7993
162112	2701.87	45.03111111	0.8029
162143	2702.38	45.03972222	0.7991
162173	2702.88	45.04805556	0.7986
162204	2703.4	45.05666667	0.8022
162234	2703.9	45.065	0.8036
162265	2704.42	45.07361111	0.8001
162295	2704.92	45.08194444	0.7934
162325	2705.42	45.09027778	0.8065
162356	2705.93	45.09888889	0.8048
162386	2706.43	45.10722222	0.7972
162416	2706.93	45.11555556	0.7982
162447	2707.45	45.12416667	0.8044
162477	2707.95	45.1325	0.8
162507	2708.45	45.14083333	0.798
162538	2708.97	45.14944444	0.798
162568	2709.47	45.15777778	0.7956
162599	2709.98	45.16638889	0.8041
162629	2710.48	45.17472222	0.7988
162659	2710.98	45.18305556	0.7991
162690	2711.5	45.19166667	0.7976
162720	2712	45.2	0.8063
162751	2712.52	45.20861111	0.7993
162781	2713.02	45.21694444	0.7973
162811	2713.52	45.22527778	0.8083
162842	2714.03	45.23388889	0.797
162872	2714.53	45.24222222	0.8027
162902	2715.03	45.25055556	0.8032
162933	2715.55	45.25916667	0.7984
162963	2716.05	45.2675	0.8043
162994	2716.57	45.27611111	0.7989
163024	2717.07	45.28444444	0.7976
163054	2717.57	45.29277778	0.7985
163085	2718.08	45.30138889	0.7968
163115	2718.58	45.30972222	0.8027
163146	2719.1	45.31833333	0.8005
163176	2719.6	45.32666667	0.7992
163207	2720.12	45.33527778	0.8011
163237	2720.62	45.34361111	0.7988
163268	2721.13	45.35222222	0.8006
163298	2721.63	45.36055556	0.8082
163328	2722.13	45.36888889	0.7987
163359	2722.65	45.3775	0.802
163389	2723.15	45.38583333	0.8017
163420	2723.67	45.39444444	0.802
163450	2724.17	45.40277778	0.7967
163480	2724.67	45.41111111	0.7959
163511	2725.18	45.41972222	0.8034
163541	2725.68	45.42805556	0.8014
163572	2726.2	45.43666667	0.7985
163602	2726.7	45.445	0.7987
163632	2727.2	45.45333333	0.801
163663	2727.72	45.46194444	0.7965
163693	2728.22	45.47027778	0.8
163723	2728.72	45.47861111	0.799
163754	2729.23	45.48722222	0.7987
163784	2729.73	45.49555556	0.7991
163815	2730.25	45.50416667	0.7996
163845	2730.75	45.5125	0.8012
163876	2731.27	45.52111111	0.8052
163906	2731.77	45.52944444	0.7993
163936	2732.27	45.53777778	0.7983
163967	2732.78	45.54638889	0.7975
163997	2733.28	45.55472222	0.8013
164028	2733.8	45.56333333	0.8027
164058	2734.3	45.57166667	0.7985
164089	2734.82	45.58027778	0.7983
164119	2735.32	45.58861111	0.8023
164150	2735.83	45.59722222	0.8003
164180	2736.33	45.60555556	0.7994
164210	2736.83	45.61388889	0.7989
164241	2737.35	45.6225	0.7978
164271	2737.85	45.63083333	0.8022
164302	2738.37	45.63944444	0.7999
164332	2738.87	45.64777778	0.7967
164362	2739.37	45.65611111	0.7994
164393	2739.88	45.66472222	0.7959
164423	2740.38	45.67305556	0.801
164454	2740.9	45.68166667	0.8053
164484	2741.4	45.69	0.7975
164515	2741.92	45.69861111	0.8019
164545	2742.42	45.70694444	0.8105
164576	2742.93	45.71555556	0.7988
164606	2743.43	45.72388889	0.8002
