sec	min	hour	od
693741	11562.4	192.7058333	0.4309
693771	11562.9	192.7141667	0.4323
693801	11563.4	192.7225	0.4364
693831	11563.9	192.7308333	0.4433
693861	11564.4	192.7391667	0.4499
693891	11564.9	192.7475	0.4515
693921	11565.4	192.7558333	0.4531
693951	11565.9	192.7641667	0.4609
693981	11566.4	192.7725	0.4644
694011	11566.9	192.7808333	0.4707
694041	11567.4	192.7891667	0.4768
694071	11567.9	192.7975	0.4805
694101	11568.4	192.8058333	0.4826
694131	11568.9	192.8141667	0.4898
694162	11569.4	192.8227778	0.4908
694192	11569.9	192.8311111	0.4985
694222	11570.4	192.8394444	0.4997
694252	11570.9	192.8477778	0.5031
694282	11571.4	192.8561111	0.5073
694312	11571.9	192.8644444	0.5109
694343	11572.4	192.8730556	0.5143
694373	11572.9	192.8813889	0.5189
694403	11573.4	192.8897222	0.5248
694433	11573.9	192.8980556	0.5309
694464	11574.4	192.9066667	0.5308
694494	11574.9	192.915	0.5315
694524	11575.4	192.9233333	0.5418
694554	11575.9	192.9316667	0.5465
694584	11576.4	192.94	0.5507
694615	11576.9	192.9486111	0.5571
694645	11577.4	192.9569444	0.5637
694675	11577.9	192.9652778	0.5688
694705	11578.4	192.9736111	0.5711
694735	11578.9	192.9819444	0.5783
694765	11579.4	192.9902778	0.5838
694795	11579.9	192.9986111	0.5871
694826	11580.4	193.0072222	0.5944
694856	11580.9	193.0155556	0.5989
694886	11581.4	193.0238889	0.6023
694916	11581.9	193.0322222	0.6127
694946	11582.4	193.0405556	0.6143
694976	11582.9	193.0488889	0.6216
695006	11583.4	193.0572222	0.6294
695037	11584	193.0658333	0.6376
695067	11584.5	193.0741667	0.6405
695097	11585	193.0825	0.6443
695127	11585.5	193.0908333	0.6487
695157	11586	193.0991667	0.6554
695187	11586.5	193.1075	0.6649
695217	11587	193.1158333	0.6684
695248	11587.5	193.1244444	0.6694
695278	11588	193.1327778	0.6757
695308	11588.5	193.1411111	0.6816
695338	11589	193.1494444	0.69
695368	11589.5	193.1577778	0.6952
695398	11590	193.1661111	0.6981
695429	11590.5	193.1747222	0.7031
695459	11591	193.1830556	0.7086
695489	11591.5	193.1913889	0.7133
695519	11592	193.1997222	0.7169
695549	11592.5	193.2080556	0.7246
695579	11593	193.2163889	0.7285
695609	11593.5	193.2247222	0.736
695639	11594	193.2330556	0.734
695669	11594.5	193.2413889	0.7391
695699	11595	193.2497222	0.7442
695730	11595.5	193.2583333	0.751
695760	11596	193.2666667	0.7552
695790	11596.5	193.275	0.7593
695820	11597	193.2833333	0.7647
695850	11597.5	193.2916667	0.7659
695880	11598	193.3	0.7719
695910	11598.5	193.3083333	0.7742
695940	11599	193.3166667	0.7837
695970	11599.5	193.325	0.7839
696000	11600	193.3333333	0.7886
696030	11600.5	193.3416667	0.7864
696060	11601	193.35	0.7945
696091	11601.5	193.3586111	0.7947
696121	11602	193.3669444	0.8035
696151	11602.5	193.3752778	0.8074
696181	11603	193.3836111	0.812
696211	11603.5	193.3919444	0.8127
696241	11604	193.4002778	0.8187
696272	11604.5	193.4088889	0.8195
696302	11605	193.4172222	0.8204
696332	11605.5	193.4255556	0.8149
696363	11606	193.4341667	0.8183
696393	11606.5	193.4425	0.8203
696423	11607	193.4508333	0.8224
696453	11607.5	193.4591667	0.8202
696484	11608.1	193.4677778	0.8249
696514	11608.6	193.4761111	0.8202
696544	11609.1	193.4844444	0.8184
696575	11609.6	193.4930556	0.8202
696605	11610.1	193.5013889	0.8186
696635	11610.6	193.5097222	0.8184
696666	11611.1	193.5183333	0.8211
696696	11611.6	193.5266667	0.8189
696726	11612.1	193.535	0.8239
696757	11612.6	193.5436111	0.8144
696787	11613.1	193.5519444	0.8207
696817	11613.6	193.5602778	0.824
696848	11614.1	193.5688889	0.8187
696878	11614.6	193.5772222	0.8188
696908	11615.1	193.5855556	0.817
696939	11615.6	193.5941667	0.8213
696969	11616.1	193.6025	0.8235
697000	11616.7	193.6111111	0.8148
697030	11617.2	193.6194444	0.8245
697060	11617.7	193.6277778	0.8166
697091	11618.2	193.6363889	0.8184
697121	11618.7	193.6447222	0.8159
697152	11619.2	193.6533333	0.8182
697182	11619.7	193.6616667	0.823
697212	11620.2	193.67	0.8183
697243	11620.7	193.6786111	0.8141
697273	11621.2	193.6869444	0.8171
697304	11621.7	193.6955556	0.8105
697334	11622.2	193.7038889	0.8172
697364	11622.7	193.7122222	0.8187
697395	11623.2	193.7208333	0.8173
697425	11623.8	193.7291667	0.8136
697456	11624.3	193.7377778	0.8114
697486	11624.8	193.7461111	0.8104
697516	11625.3	193.7544444	0.8198
697547	11625.8	193.7630556	0.8137
697577	11626.3	193.7713889	0.8111
697608	11626.8	193.78	0.8139
697638	11627.3	193.7883333	0.8075
697668	11627.8	193.7966667	0.8166
697699	11628.3	193.8052778	0.813
697730	11628.8	193.8138889	0.812
697760	11629.3	193.8222222	0.8081
697791	11629.9	193.8308333	0.8168
697821	11630.4	193.8391667	0.8135
697852	11630.9	193.8477778	0.8092
697883	11631.4	193.8563889	0.8082
697913	11631.9	193.8647222	0.8098
697943	11632.4	193.8730556	0.8093
697974	11632.9	193.8816667	0.8127
698004	11633.4	193.89	0.812
698035	11633.9	193.8986111	0.813
698065	11634.4	193.9069444	0.8034
698095	11634.9	193.9152778	0.8098
698126	11635.4	193.9238889	0.8166
698156	11635.9	193.9322222	0.8041
698187	11636.5	193.9408333	0.8049
698217	11637	193.9491667	0.8062
698247	11637.5	193.9575	0.81
698278	11638	193.9661111	0.807
698308	11638.5	193.9744444	0.8099
698339	11639	193.9830556	0.8028
698369	11639.5	193.9913889	0.8065
698399	11640	193.9997222	0.8045
698430	11640.5	194.0083333	0.803
698460	11641	194.0166667	0.8059
698491	11641.5	194.0252778	0.8023
698521	11642	194.0336111	0.8124
698551	11642.5	194.0419444	0.804
698582	11643	194.0505556	0.8015
698612	11643.5	194.0588889	0.8027
698643	11644	194.0675	0.8049
698673	11644.5	194.0758333	0.8063
698703	11645	194.0841667	0.803
698734	11645.6	194.0927778	0.8081
698764	11646.1	194.1011111	0.8033
698795	11646.6	194.1097222	0.8039
698825	11647.1	194.1180556	0.8034
698855	11647.6	194.1263889	0.8092
698886	11648.1	194.135	0.8028
698916	11648.6	194.1433333	0.8038
698947	11649.1	194.1519444	0.8047
698977	11649.6	194.1602778	0.8062
699007	11650.1	194.1686111	0.8004
699038	11650.6	194.1772222	0.8004
699068	11651.1	194.1855556	0.8048
699098	11651.6	194.1938889	0.8076
699129	11652.1	194.2025	0.7977
699159	11652.6	194.2108333	0.8047
699190	11653.2	194.2194444	0.7993
699220	11653.7	194.2277778	0.8054
699250	11654.2	194.2361111	0.7994
699281	11654.7	194.2447222	0.8009
699312	11655.2	194.2533333	0.8059
699342	11655.7	194.2616667	0.7989
699373	11656.2	194.2702778	0.8009
699403	11656.7	194.2786111	0.8018
699434	11657.2	194.2872222	0.8054
699464	11657.7	194.2955556	0.8011
699495	11658.2	194.3041667	0.7981
699525	11658.8	194.3125	0.8052
699555	11659.2	194.3208333	0.8004
699586	11659.8	194.3294444	0.8048
699616	11660.3	194.3377778	0.8016
699647	11660.8	194.3463889	0.8008
699677	11661.3	194.3547222	0.8047
699707	11661.8	194.3630556	0.7985
699738	11662.3	194.3716667	0.8055
699768	11662.8	194.38	0.8023
699799	11663.3	194.3886111	0.8018
699829	11663.8	194.3969444	0.7987
699859	11664.3	194.4052778	0.8013
699890	11664.8	194.4138889	0.8049
699920	11665.3	194.4222222	0.7981
699950	11665.8	194.4305556	0.7999
699981	11666.4	194.4391667	0.8013
700011	11666.9	194.4475	0.7984
700042	11667.4	194.4561111	0.8018
700072	11667.9	194.4644444	0.8035
700103	11668.4	194.4730556	0.7984
700133	11668.9	194.4813889	0.8018
700164	11669.4	194.49	0.8079
700194	11669.9	194.4983333	0.7999
700225	11670.4	194.5069444	0.7992
700255	11670.9	194.5152778	0.8001
700286	11671.4	194.5238889	0.7971
700316	11671.9	194.5322222	0.8014
700347	11672.5	194.5408333	0.7986
700377	11673	194.5491667	0.7995
700408	11673.5	194.5577778	0.7978
700438	11674	194.5661111	0.8047
700469	11674.5	194.5747222	0.8047
700499	11675	194.5830556	0.803
700530	11675.5	194.5916667	0.8008
700560	11676	194.6	0.8022
700591	11676.5	194.6086111	0.8021
700621	11677	194.6169444	0.8006
700651	11677.5	194.6252778	0.8023
700682	11678	194.6338889	0.8002
700712	11678.5	194.6422222	0.8013
700743	11679	194.6508333	0.802
700773	11679.5	194.6591667	0.8006
700803	11680	194.6675	0.7996
700834	11680.6	194.6761111	0.8006
700864	11681.1	194.6844444	0.7994
700895	11681.6	194.6930556	0.7953
700925	11682.1	194.7013889	0.8033
700955	11682.6	194.7097222	0.8026
700986	11683.1	194.7183333	0.7975
701016	11683.6	194.7266667	0.8031
701047	11684.1	194.7352778	0.7978
701077	11684.6	194.7436111	0.8023
701107	11685.1	194.7519444	0.8036
701138	11685.6	194.7605556	0.8009
701168	11686.1	194.7688889	0.7993
701199	11686.6	194.7775	0.7997
701229	11687.1	194.7858333	0.8004
701259	11687.6	194.7941667	0.8031
701290	11688.2	194.8027778	0.7973
701320	11688.7	194.8111111	0.8013
701351	11689.2	194.8197222	0.8048
701381	11689.7	194.8280556	0.8071
701411	11690.2	194.8363889	0.8005
701442	11690.7	194.845	0.8025
701472	11691.2	194.8533333	0.7965
701503	11691.7	194.8619444	0.7951
701533	11692.2	194.8702778	0.81
701564	11692.7	194.8788889	0.799
701594	11693.2	194.8872222	0.7996
701624	11693.7	194.8955556	0.8017
701655	11694.2	194.9041667	0.7993
701685	11694.8	194.9125	0.7985
701715	11695.2	194.9208333	0.8018
701746	11695.8	194.9294444	0.7946
701776	11696.3	194.9377778	0.7993
701807	11696.8	194.9463889	0.8076
701837	11697.3	194.9547222	0.8002
701867	11697.8	194.9630556	0.8044
701898	11698.3	194.9716667	0.7974
701928	11698.8	194.98	0.7945
701959	11699.3	194.9886111	0.8033
701989	11699.8	194.9969444	0.804
702020	11700.3	195.0055556	0.7962
702050	11700.8	195.0138889	0.8003
702080	11701.3	195.0222222	0.8
702111	11701.9	195.0308333	0.8051
702141	11702.4	195.0391667	0.8019
702171	11702.9	195.0475	0.7982
702202	11703.4	195.0561111	0.8017
702232	11703.9	195.0644444	0.8004
702263	11704.4	195.0730556	0.8002
702293	11704.9	195.0813889	0.8024
702323	11705.4	195.0897222	0.7979
702354	11705.9	195.0983333	0.8044
702384	11706.4	195.1066667	0.797
702415	11706.9	195.1152778	0.7988
702445	11707.4	195.1236111	0.8019
702475	11707.9	195.1319444	0.7907
702506	11708.4	195.1405556	0.8017
702536	11708.9	195.1488889	0.8035
702567	11709.5	195.1575	0.8008
702597	11710	195.1658333	0.8067
702627	11710.5	195.1741667	0.799
702658	11711	195.1827778	0.7982
702688	11711.5	195.1911111	0.8032
702719	11712	195.1997222	0.7984
702749	11712.5	195.2080556	0.7965
702779	11713	195.2163889	0.8039
702810	11713.5	195.225	0.7953
702840	11714	195.2333333	0.8011
702871	11714.5	195.2419444	0.8016
702901	11715	195.2502778	0.8
702931	11715.5	195.2586111	0.8
702962	11716	195.2672222	0.8018
702992	11716.5	195.2755556	0.7984
703023	11717	195.2841667	0.8025
703053	11717.5	195.2925	0.8035
703083	11718	195.3008333	0.798
703114	11718.6	195.3094444	0.8043
703144	11719.1	195.3177778	0.7969
703175	11719.6	195.3263889	0.7988
703205	11720.1	195.3347222	0.7993
703235	11720.6	195.3430556	0.8052
703266	11721.1	195.3516667	0.8015
703296	11721.6	195.36	0.7954
703327	11722.1	195.3686111	0.806
703357	11722.6	195.3769444	0.7953
703387	11723.1	195.3852778	0.7993
703418	11723.6	195.3938889	0.8026
703449	11724.1	195.4025	0.8017
703479	11724.6	195.4108333	0.7986
703510	11725.2	195.4194444	0.8008
703540	11725.7	195.4277778	0.8037
703570	11726.2	195.4361111	0.799
703601	11726.7	195.4447222	0.7981
703631	11727.2	195.4530556	0.8015
703662	11727.7	195.4616667	0.8002
703692	11728.2	195.47	0.8028
703722	11728.7	195.4783333	0.8013
703753	11729.2	195.4869444	0.7998
703783	11729.7	195.4952778	0.7963
703814	11730.2	195.5038889	0.7964
703844	11730.7	195.5122222	0.8082
703874	11731.2	195.5205556	0.8036
703905	11731.8	195.5291667	0.7995
703935	11732.2	195.5375	0.7934
703966	11732.8	195.5461111	0.7997
703996	11733.3	195.5544444	0.8054
704026	11733.8	195.5627778	0.8008
704057	11734.3	195.5713889	0.7991
704087	11734.8	195.5797222	0.7987
704118	11735.3	195.5883333	0.7957
704148	11735.8	195.5966667	0.7983
704178	11736.3	195.605	0.8068
704209	11736.8	195.6136111	0.8006
704239	11737.3	195.6219444	0.7991
704269	11737.8	195.6302778	0.7995
704300	11738.3	195.6388889	0.8014
704330	11738.8	195.6472222	0.8013
704361	11739.4	195.6558333	0.7993
704391	11739.9	195.6641667	0.798
704421	11740.4	195.6725	0.7938
704452	11740.9	195.6811111	0.8041
704482	11741.4	195.6894444	0.798
704513	11741.9	195.6980556	0.8085
704543	11742.4	195.7063889	0.7908
704573	11742.9	195.7147222	0.8023
704604	11743.4	195.7233333	0.8025
704634	11743.9	195.7316667	0.8002
704665	11744.4	195.7402778	0.7992
704695	11744.9	195.7486111	0.7929
704725	11745.4	195.7569444	0.8043
704756	11745.9	195.7655556	0.805
704786	11746.4	195.7738889	0.7986
704817	11747	195.7825	0.8072
704847	11747.5	195.7908333	0.8012
704877	11748	195.7991667	0.7993
704908	11748.5	195.8077778	0.7956
704938	11749	195.8161111	0.7994
704969	11749.5	195.8247222	0.8007
704999	11750	195.8330556	0.7953
705029	11750.5	195.8413889	0.797
705060	11751	195.85	0.8054
705090	11751.5	195.8583333	0.7992
705121	11752	195.8669444	0.8014
705151	11752.5	195.8752778	0.7974
705181	11753	195.8836111	0.8025
705212	11753.5	195.8922222	0.8014
705242	11754	195.9005556	0.7991
705273	11754.5	195.9091667	0.8003
705303	11755	195.9175	0.8015
705333	11755.5	195.9258333	0.801
705364	11756.1	195.9344444	0.7961
705394	11756.6	195.9427778	0.7989
705424	11757.1	195.9511111	0.8051
705455	11757.6	195.9597222	0.8013
705485	11758.1	195.9680556	0.7964
705516	11758.6	195.9766667	0.7934
705546	11759.1	195.985	0.7973
705576	11759.6	195.9933333	0.8055
705607	11760.1	196.0019444	0.8049
705637	11760.6	196.0102778	0.8018
705668	11761.1	196.0188889	0.8011
705698	11761.6	196.0272222	0.796
705728	11762.1	196.0355556	0.8037
705759	11762.6	196.0441667	0.8061
705789	11763.1	196.0525	0.8022
705820	11763.7	196.0611111	0.7926
705850	11764.2	196.0694444	0.8006
705880	11764.7	196.0777778	0.8011
705911	11765.2	196.0863889	0.8036
705941	11765.7	196.0947222	0.7919
705972	11766.2	196.1033333	0.8022
706002	11766.7	196.1116667	0.7995
706032	11767.2	196.12	0.7971
706063	11767.7	196.1286111	0.801
706093	11768.2	196.1369444	0.8012
706124	11768.7	196.1455556	0.7928
706154	11769.2	196.1538889	0.7979
706184	11769.7	196.1622222	0.7962
706215	11770.2	196.1708333	0.8032
706245	11770.8	196.1791667	0.7984
706275	11771.2	196.1875	0.7974
706306	11771.8	196.1961111	0.7995
706336	11772.3	196.2044444	0.8072
706367	11772.8	196.2130556	0.8015
706397	11773.3	196.2213889	0.8014
706427	11773.8	196.2297222	0.7976
706458	11774.3	196.2383333	0.7974
706488	11774.8	196.2466667	0.801
706519	11775.3	196.2552778	0.8074
706549	11775.8	196.2636111	0.807
706579	11776.3	196.2719444	0.791
706610	11776.8	196.2805556	0.8039
706640	11777.3	196.2888889	0.7993
706671	11777.9	196.2975	0.7975
706701	11778.4	196.3058333	0.7966
706731	11778.9	196.3141667	0.8005
706762	11779.4	196.3227778	0.7977
706792	11779.9	196.3311111	0.804
706823	11780.4	196.3397222	0.8006
706853	11780.9	196.3480556	0.7989
706883	11781.4	196.3563889	0.7994
706914	11781.9	196.365	0.8029
706944	11782.4	196.3733333	0.8038
706975	11782.9	196.3819444	0.7968
707005	11783.4	196.3902778	0.8048
707035	11783.9	196.3986111	0.8016
707066	11784.4	196.4072222	0.7971
707096	11784.9	196.4155556	0.8008
707127	11785.5	196.4241667	0.7984
707158	11786	196.4327778	0.8017
707188	11786.5	196.4411111	0.8029
707218	11787	196.4494444	0.8006
707249	11787.5	196.4580556	0.795
707279	11788	196.4663889	0.801
707310	11788.5	196.475	0.8003
707340	11789	196.4833333	0.7976
707370	11789.5	196.4916667	0.7981
707401	11790	196.5002778	0.8053
707431	11790.5	196.5086111	0.796
707461	11791	196.5169444	0.8012
707492	11791.5	196.5255556	0.7995
707522	11792	196.5338889	0.7975
707553	11792.5	196.5425	0.8017
707583	11793	196.5508333	0.7961
707613	11793.5	196.5591667	0.799
707644	11794.1	196.5677778	0.7975
707674	11794.6	196.5761111	0.8038
707705	11795.1	196.5847222	0.8074
707735	11795.6	196.5930556	0.7993
707765	11796.1	196.6013889	0.7983
707796	11796.6	196.61	0.7985
707826	11797.1	196.6183333	0.8026
707857	11797.6	196.6269444	0.7997
707887	11798.1	196.6352778	0.8017
707917	11798.6	196.6436111	0.797
707948	11799.1	196.6522222	0.7952
707978	11799.6	196.6605556	0.8056
708009	11800.1	196.6691667	0.7994
708039	11800.6	196.6775	0.8022
708069	11801.1	196.6858333	0.7998
708100	11801.7	196.6944444	0.8031
708130	11802.2	196.7027778	0.7958
708161	11802.7	196.7113889	0.8019
708191	11803.2	196.7197222	0.8002
708221	11803.7	196.7280556	0.8005
708252	11804.2	196.7366667	0.8023
708282	11804.7	196.745	0.7936
708313	11805.2	196.7536111	0.8042
708343	11805.7	196.7619444	0.7994
708373	11806.2	196.7702778	0.7994
708404	11806.7	196.7788889	0.8026
708434	11807.2	196.7872222	0.7984
708465	11807.8	196.7958333	0.7998
708495	11808.2	196.8041667	0.7955
708525	11808.8	196.8125	0.7973
708556	11809.3	196.8211111	0.8026
708586	11809.8	196.8294444	0.7986
708617	11810.3	196.8380556	0.8032
708647	11810.8	196.8463889	0.8033
708677	11811.3	196.8547222	0.797
708708	11811.8	196.8633333	0.8061
708738	11812.3	196.8716667	0.7947
708769	11812.8	196.8802778	0.7969
708799	11813.3	196.8886111	0.7942
708829	11813.8	196.8969444	0.8029
708860	11814.3	196.9055556	0.7945
708890	11814.8	196.9138889	0.804
708920	11815.3	196.9222222	0.8004
708951	11815.9	196.9308333	0.8098
708981	11816.4	196.9391667	0.7902
709012	11816.9	196.9477778	0.8044
709042	11817.4	196.9561111	0.8021
709072	11817.9	196.9644444	0.8025
709103	11818.4	196.9730556	0.8027
709133	11818.9	196.9813889	0.8005
709164	11819.4	196.99	0.7961
709194	11819.9	196.9983333	0.8053
709225	11820.4	197.0069444	0.7981
709255	11820.9	197.0152778	0.7958
709285	11821.4	197.0236111	0.8035
709316	11821.9	197.0322222	0.7963
709346	11822.4	197.0405556	0.8045
709377	11823	197.0491667	0.8034
709407	11823.5	197.0575	0.8
709437	11824	197.0658333	0.7952
709468	11824.5	197.0744444	0.8011
709498	11825	197.0827778	0.801
709529	11825.5	197.0913889	0.7993
709559	11826	197.0997222	0.8043
709589	11826.5	197.1080556	0.7965
709620	11827	197.1166667	0.7969
709650	11827.5	197.125	0.7978
709681	11828	197.1336111	0.7996
709711	11828.5	197.1419444	0.801
709741	11829	197.1502778	0.8012
709772	11829.5	197.1588889	0.7984
709802	11830	197.1672222	0.7995
709833	11830.5	197.1758333	0.8016
709863	11831	197.1841667	0.7991
709893	11831.5	197.1925	0.8009
709924	11832.1	197.2011111	0.7945
709954	11832.6	197.2094444	0.8017
709985	11833.1	197.2180556	0.8034
710015	11833.6	197.2263889	0.8043
710046	11834.1	197.235	0.7979
710076	11834.6	197.2433333	0.7971
710106	11835.1	197.2516667	0.795
710137	11835.6	197.2602778	0.8049
710167	11836.1	197.2686111	0.7966
710197	11836.6	197.2769444	0.7975
710228	11837.1	197.2855556	0.8024
710258	11837.6	197.2938889	0.7964
710289	11838.1	197.3025	0.8025
710319	11838.6	197.3108333	0.8015
710349	11839.1	197.3191667	0.804
710380	11839.7	197.3277778	0.7977
710410	11840.2	197.3361111	0.7981
710441	11840.7	197.3447222	0.7972
710471	11841.2	197.3530556	0.8049
710501	11841.7	197.3613889	0.7996
710532	11842.2	197.37	0.7992
710562	11842.7	197.3783333	0.8005
710593	11843.2	197.3869444	0.8044
710623	11843.7	197.3952778	0.7955
710653	11844.2	197.4036111	0.8029
710684	11844.7	197.4122222	0.8004
710714	11845.2	197.4205556	0.7949
710745	11845.8	197.4291667	0.7995
710775	11846.2	197.4375	0.7992
710805	11846.8	197.4458333	0.8044
710836	11847.3	197.4544444	0.8062
710866	11847.8	197.4627778	0.7921
710897	11848.3	197.4713889	0.8046
710927	11848.8	197.4797222	0.8012
710957	11849.3	197.4880556	0.8
710988	11849.8	197.4966667	0.7993
711018	11850.3	197.505	0.7964
711049	11850.8	197.5136111	0.7982
711079	11851.3	197.5219444	0.8025
711109	11851.8	197.5302778	0.8069
711140	11852.3	197.5388889	0.797
711170	11852.8	197.5472222	0.8032
711201	11853.4	197.5558333	0.7941
711231	11853.9	197.5641667	0.8007
711261	11854.4	197.5725	0.7977
711292	11854.9	197.5811111	0.7995
711322	11855.4	197.5894444	0.8017
711353	11855.9	197.5980556	0.7993
711383	11856.4	197.6063889	0.7994
711413	11856.9	197.6147222	0.7989
711444	11857.4	197.6233333	0.8041
711474	11857.9	197.6316667	0.8017
711505	11858.4	197.6402778	0.7992
711535	11858.9	197.6486111	0.7991
711565	11859.4	197.6569444	0.7992
711596	11859.9	197.6655556	0.7971
711626	11860.4	197.6738889	0.8059
711657	11861	197.6825	0.8025
711687	11861.5	197.6908333	0.7957
711717	11862	197.6991667	0.8021
711748	11862.5	197.7077778	0.8049
711778	11863	197.7161111	0.7996
711809	11863.5	197.7247222	0.799
711839	11864	197.7330556	0.7948
711869	11864.5	197.7413889	0.8034
711900	11865	197.75	0.7959
711930	11865.5	197.7583333	0.8018
711961	11866	197.7669444	0.7966
711991	11866.5	197.7752778	0.8014
712021	11867	197.7836111	0.7976
712052	11867.5	197.7922222	0.8034
712082	11868	197.8005556	0.8012
712113	11868.5	197.8091667	0.8028
712143	11869	197.8175	0.7967
712173	11869.5	197.8258333	0.7991
712204	11870.1	197.8344444	0.7978
712234	11870.6	197.8427778	0.8025
712265	11871.1	197.8513889	0.8002
712295	11871.6	197.8597222	0.8014
712326	11872.1	197.8683333	0.8028
712356	11872.6	197.8766667	0.8043
712386	11873.1	197.885	0.7931
712417	11873.6	197.8936111	0.8053
712447	11874.1	197.9019444	0.8011
712478	11874.6	197.9105556	0.8013
712508	11875.1	197.9188889	0.798
712538	11875.6	197.9272222	0.7968
712569	11876.1	197.9358333	0.8001
712599	11876.6	197.9441667	0.7992
712630	11877.2	197.9527778	0.7974
712660	11877.7	197.9611111	0.8063
712690	11878.2	197.9694444	0.8056
712721	11878.7	197.9780556	0.799
712751	11879.2	197.9863889	0.799
712782	11879.7	197.995	0.7952
712812	11880.2	198.0033333	0.7962
712842	11880.7	198.0116667	0.8024
712873	11881.2	198.0202778	0.7982
712903	11881.7	198.0286111	0.7996
712933	11882.2	198.0369444	0.8083
712964	11882.7	198.0455556	0.7987
712994	11883.2	198.0538889	0.7987
713025	11883.8	198.0625	0.8036
713055	11884.2	198.0708333	0.7961
713086	11884.8	198.0794444	0.8056
713116	11885.3	198.0877778	0.8
713146	11885.8	198.0961111	0.8008
713177	11886.3	198.1047222	0.7989
713207	11886.8	198.1130556	0.8014
713238	11887.3	198.1216667	0.7976
713268	11887.8	198.13	0.7977
713298	11888.3	198.1383333	0.7953
713329	11888.8	198.1469444	0.8036
713359	11889.3	198.1552778	0.8045
713390	11889.8	198.1638889	0.7929
713420	11890.3	198.1722222	0.8046
713450	11890.8	198.1805556	0.7969
713481	11891.4	198.1891667	0.7998
713511	11891.9	198.1975	0.8016
713542	11892.4	198.2061111	0.8028
713572	11892.9	198.2144444	0.7989
713602	11893.4	198.2227778	0.8009
713633	11893.9	198.2313889	0.8
713663	11894.4	198.2397222	0.8007
713694	11894.9	198.2483333	0.8022
713724	11895.4	198.2566667	0.7933
713754	11895.9	198.265	0.7999
713785	11896.4	198.2736111	0.8013
713815	11896.9	198.2819444	0.8002
713846	11897.4	198.2905556	0.8007
713876	11897.9	198.2988889	0.7968
713906	11898.4	198.3072222	0.8027
713937	11899	198.3158333	0.8012
713967	11899.5	198.3241667	0.7926
713997	11900	198.3325	0.8056
714028	11900.5	198.3411111	0.8008
714058	11901	198.3494444	0.7989
714089	11901.5	198.3580556	0.803
714119	11902	198.3663889	0.8057
714150	11902.5	198.375	0.7983
714180	11903	198.3833333	0.8011
714210	11903.5	198.3916667	0.7978
714241	11904	198.4002778	0.7966
714271	11904.5	198.4086111	0.8082
714302	11905	198.4172222	0.7934
714332	11905.5	198.4255556	0.8008
714362	11906	198.4338889	0.8061
714393	11906.5	198.4425	0.7987
714423	11907	198.4508333	0.7949
714454	11907.6	198.4594444	0.8017
714484	11908.1	198.4677778	0.8004
714514	11908.6	198.4761111	0.8007
714545	11909.1	198.4847222	0.7977
714575	11909.6	198.4930556	0.8023
714606	11910.1	198.5016667	0.8035
714636	11910.6	198.51	0.8021
714666	11911.1	198.5183333	0.8024
714697	11911.6	198.5269444	0.7986
714727	11912.1	198.5352778	0.7986
714758	11912.6	198.5438889	0.794
714788	11913.1	198.5522222	0.8042
714818	11913.6	198.5605556	0.7972
714849	11914.1	198.5691667	0.7998
714879	11914.6	198.5775	0.8013
714910	11915.2	198.5861111	0.7974
714940	11915.7	198.5944444	0.802
714970	11916.2	198.6027778	0.7989
715001	11916.7	198.6113889	0.8023
715031	11917.2	198.6197222	0.7982
715062	11917.7	198.6283333	0.8004
715092	11918.2	198.6366667	0.7975
715122	11918.7	198.645	0.7983
715153	11919.2	198.6536111	0.809
715183	11919.7	198.6619444	0.8005
715214	11920.2	198.6705556	0.7967
715244	11920.7	198.6788889	0.7997
715274	11921.2	198.6872222	0.7982
715305	11921.8	198.6958333	0.7977
715335	11922.2	198.7041667	0.806
715366	11922.8	198.7127778	0.8032
715396	11923.3	198.7211111	0.8022
715427	11923.8	198.7297222	0.7931
715457	11924.3	198.7380556	0.7995
715487	11924.8	198.7463889	0.8026
715518	11925.3	198.755	0.7956
715548	11925.8	198.7633333	0.796
715578	11926.3	198.7716667	0.8015
715609	11926.8	198.7802778	0.801
715639	11927.3	198.7886111	0.8021
715670	11927.8	198.7972222	0.8002
715700	11928.3	198.8055556	0.7966
715730	11928.8	198.8138889	0.8045
715762	11929.4	198.8227778	0.7929
715792	11929.9	198.8311111	0.7996
715822	11930.4	198.8394444	0.8042
715853	11930.9	198.8480556	0.7994
715883	11931.4	198.8563889	0.7994
715913	11931.9	198.8647222	0.8018
715944	11932.4	198.8733333	0.8029
715974	11932.9	198.8816667	0.7967
716005	11933.4	198.8902778	0.7997
716035	11933.9	198.8986111	0.8039
716065	11934.4	198.9069444	0.8019
716096	11934.9	198.9155556	0.8
716126	11935.4	198.9238889	0.8019
716157	11936	198.9325	0.8003
716187	11936.5	198.9408333	0.8004
716218	11937	198.9494444	0.798
716248	11937.5	198.9577778	0.8014
716278	11938	198.9661111	0.8018
716309	11938.5	198.9747222	0.7988
716339	11939	198.9830556	0.798
716370	11939.5	198.9916667	0.7968
716400	11940	199	0.7984
716430	11940.5	199.0083333	0.8002
716461	11941	199.0169444	0.8062
716491	11941.5	199.0252778	0.7976
716522	11942	199.0338889	0.7918
716552	11942.5	199.0422222	0.8075
716582	11943	199.0505556	0.7939
716613	11943.5	199.0591667	0.7992
716643	11944	199.0675	0.8025
716673	11944.5	199.0758333	0.8026
716704	11945.1	199.0844444	0.7967
