sec	min	hour	od
58576	976.267	16.27111111	0.8002
58606	976.767	16.27944444	0.8033
58636	977.267	16.28777778	0.802
58667	977.783	16.29638889	0.8017
58697	978.283	16.30472222	0.8022
58727	978.783	16.31305556	0.799
58758	979.3	16.32166667	0.8031
58788	979.8	16.33	0.8014
58818	980.3	16.33833333	0.8013
58848	980.8	16.34666667	0.7962
58879	981.317	16.35527778	0.8004
58909	981.817	16.36361111	0.7983
58939	982.317	16.37194444	0.7992
58970	982.833	16.38055556	0.796
59000	983.333	16.38888889	0.8024
59030	983.833	16.39722222	0.8023
59060	984.333	16.40555556	0.7982
59091	984.85	16.41416667	0.8005
59121	985.35	16.4225	0.8048
59151	985.85	16.43083333	0.7989
59182	986.367	16.43944444	0.8036
59212	986.867	16.44777778	0.7987
59242	987.367	16.45611111	0.7956
59272	987.867	16.46444444	0.8028
59303	988.383	16.47305556	0.8028
59333	988.883	16.48138889	0.8007
59363	989.383	16.48972222	0.7966
59394	989.9	16.49833333	0.8039
59424	990.4	16.50666667	0.7999
59454	990.9	16.515	0.8026
59485	991.417	16.52361111	0.8021
59515	991.917	16.53194444	0.8002
59545	992.417	16.54027778	0.8028
59575	992.917	16.54861111	0.8023
59606	993.433	16.55722222	0.7992
59636	993.933	16.56555556	0.7966
59666	994.433	16.57388889	0.7979
59697	994.95	16.5825	0.7979
59727	995.45	16.59083333	0.8034
59757	995.95	16.59916667	0.7985
59788	996.467	16.60777778	0.8043
59818	996.967	16.61611111	0.7954
59848	997.467	16.62444444	0.8054
59878	997.967	16.63277778	0.8001
59909	998.483	16.64138889	0.8009
59939	998.983	16.64972222	0.7986
59969	999.483	16.65805556	0.803
60000	1000	16.66666667	0.7955
60030	1000.5	16.675	0.8012
60060	1001	16.68333333	0.8012
60091	1001.52	16.69194444	0.7945
60121	1002.02	16.70027778	0.7989
60151	1002.52	16.70861111	0.8024
60181	1003.02	16.71694444	0.8034
60212	1003.53	16.72555556	0.8029
60242	1004.03	16.73388889	0.8011
60272	1004.53	16.74222222	0.799
60303	1005.05	16.75083333	0.8004
60333	1005.55	16.75916667	0.7964
60363	1006.05	16.7675	0.7987
60394	1006.57	16.77611111	0.7994
60424	1007.07	16.78444444	0.7997
60454	1007.57	16.79277778	0.7983
60484	1008.07	16.80111111	0.8009
60515	1008.58	16.80972222	0.8032
60545	1009.08	16.81805556	0.8036
60576	1009.6	16.82666667	0.8027
60606	1010.1	16.835	0.8008
60636	1010.6	16.84333333	0.8035
60667	1011.12	16.85194444	0.7985
60697	1011.62	16.86027778	0.8027
60727	1012.12	16.86861111	0.798
60758	1012.63	16.87722222	0.8022
60788	1013.13	16.88555556	0.7964
60818	1013.63	16.89388889	0.7949
60848	1014.13	16.90222222	0.7978
60879	1014.65	16.91083333	0.7996
60909	1015.15	16.91916667	0.7992
60939	1015.65	16.9275	0.8004
60970	1016.17	16.93611111	0.8003
61000	1016.67	16.94444444	0.8022
61030	1017.17	16.95277778	0.8028
61061	1017.68	16.96138889	0.8024
61091	1018.18	16.96972222	0.7984
61121	1018.68	16.97805556	0.8012
61151	1019.18	16.98638889	0.8038
61182	1019.7	16.995	0.7984
61212	1020.2	17.00333333	0.8001
61242	1020.7	17.01166667	0.7971
61273	1021.22	17.02027778	0.7987
61303	1021.72	17.02861111	0.8036
61333	1022.22	17.03694444	0.7975
61364	1022.73	17.04555556	0.799
61394	1023.23	17.05388889	0.8009
61424	1023.73	17.06222222	0.8012
61454	1024.23	17.07055556	0.8035
61485	1024.75	17.07916667	0.7978
61515	1025.25	17.0875	0.804
61545	1025.75	17.09583333	0.8018
61576	1026.27	17.10444444	0.8007
61606	1026.77	17.11277778	0.7989
61636	1027.27	17.12111111	0.804
61667	1027.78	17.12972222	0.7989
61697	1028.28	17.13805556	0.7977
61727	1028.78	17.14638889	0.8
61758	1029.3	17.155	0.7964
61788	1029.8	17.16333333	0.7986
61818	1030.3	17.17166667	0.8008
61848	1030.8	17.18	0.8025
61879	1031.32	17.18861111	0.8014
61909	1031.82	17.19694444	0.798
61939	1032.32	17.20527778	0.7989
61970	1032.83	17.21388889	0.8005
62000	1033.33	17.22222222	0.7997
62030	1033.83	17.23055556	0.7988
62060	1034.33	17.23888889	0.8003
62091	1034.85	17.2475	0.8027
62121	1035.35	17.25583333	0.8023
62151	1035.85	17.26416667	0.7992
62182	1036.37	17.27277778	0.7998
62212	1036.87	17.28111111	0.7969
62242	1037.37	17.28944444	0.8005
62272	1037.87	17.29777778	0.8029
62303	1038.38	17.30638889	0.8009
62333	1038.88	17.31472222	0.8015
62363	1039.38	17.32305556	0.7981
62394	1039.9	17.33166667	0.7995
62424	1040.4	17.34	0.8026
62454	1040.9	17.34833333	0.7994
62485	1041.42	17.35694444	0.8013
62515	1041.92	17.36527778	0.8046
62545	1042.42	17.37361111	0.8038
62576	1042.93	17.38222222	0.7996
62606	1043.43	17.39055556	0.7991
62636	1043.93	17.39888889	0.7971
62666	1044.43	17.40722222	0.8044
62697	1044.95	17.41583333	0.7998
62727	1045.45	17.42416667	0.8014
62757	1045.95	17.4325	0.8012
62788	1046.47	17.44111111	0.7968
62818	1046.97	17.44944444	0.7981
62848	1047.47	17.45777778	0.7964
62878	1047.97	17.46611111	0.8018
62909	1048.48	17.47472222	0.802
62939	1048.98	17.48305556	0.8019
62969	1049.48	17.49138889	0.7991
63000	1050	17.5	0.8011
63030	1050.5	17.50833333	0.8018
63060	1051	17.51666667	0.8014
63091	1051.52	17.52527778	0.7993
63121	1052.02	17.53361111	0.7964
63151	1052.52	17.54194444	0.7948
63181	1053.02	17.55027778	0.799
63212	1053.53	17.55888889	0.804
63242	1054.03	17.56722222	0.7981
63272	1054.53	17.57555556	0.8007
63303	1055.05	17.58416667	0.8045
63333	1055.55	17.5925	0.7999
63363	1056.05	17.60083333	0.8012
63394	1056.57	17.60944444	0.8021
63424	1057.07	17.61777778	0.8057
63454	1057.57	17.62611111	0.7983
63485	1058.08	17.63472222	0.8034
63515	1058.58	17.64305556	0.8018
63545	1059.08	17.65138889	0.7983
63575	1059.58	17.65972222	0.8005
63606	1060.1	17.66833333	0.8013
63636	1060.6	17.67666667	0.8032
63666	1061.1	17.685	0.8009
63697	1061.62	17.69361111	0.799
63727	1062.12	17.70194444	0.7998
63757	1062.62	17.71027778	0.7987
63788	1063.13	17.71888889	0.8019
63818	1063.63	17.72722222	0.7988
63848	1064.13	17.73555556	0.8053
63879	1064.65	17.74416667	0.8006
63909	1065.15	17.7525	0.7999
63939	1065.65	17.76083333	0.7985
63969	1066.15	17.76916667	0.8016
64000	1066.67	17.77777778	0.8046
64030	1067.17	17.78611111	0.8005
64060	1067.67	17.79444444	0.7953
64091	1068.18	17.80305556	0.8004
64121	1068.68	17.81138889	0.8025
64151	1069.18	17.81972222	0.8026
64182	1069.7	17.82833333	0.8046
64212	1070.2	17.83666667	0.8024
64242	1070.7	17.845	0.7969
64273	1071.22	17.85361111	0.7978
64303	1071.72	17.86194444	0.8013
64333	1072.22	17.87027778	0.8022
64364	1072.73	17.87888889	0.7991
64394	1073.23	17.88722222	0.8039
64424	1073.73	17.89555556	0.7983
64454	1074.23	17.90388889	0.8005
64485	1074.75	17.9125	0.8025
64515	1075.25	17.92083333	0.7975
64545	1075.75	17.92916667	0.8011
64576	1076.27	17.93777778	0.7987
64606	1076.77	17.94611111	0.7994
64636	1077.27	17.95444444	0.7985
64667	1077.78	17.96305556	0.8048
64697	1078.28	17.97138889	0.802
64727	1078.78	17.97972222	0.8014
64757	1079.28	17.98805556	0.7971
64788	1079.8	17.99666667	0.8086
64818	1080.3	18.005	0.8053
64848	1080.8	18.01333333	0.8013
64879	1081.32	18.02194444	0.7994
64909	1081.82	18.03027778	0.8013
64939	1082.32	18.03861111	0.798
64970	1082.83	18.04722222	0.8004
65000	1083.33	18.05555556	0.8001
65030	1083.83	18.06388889	0.8041
65061	1084.35	18.0725	0.8008
65091	1084.85	18.08083333	0.7995
65121	1085.35	18.08916667	0.801
65151	1085.85	18.0975	0.7974
65182	1086.37	18.10611111	0.803
65212	1086.87	18.11444444	0.7986
65242	1087.37	18.12277778	0.803
65273	1087.88	18.13138889	0.8041
65303	1088.38	18.13972222	0.7976
65333	1088.88	18.14805556	0.801
65364	1089.4	18.15666667	0.8038
65394	1089.9	18.165	0.7993
65424	1090.4	18.17333333	0.801
65455	1090.92	18.18194444	0.8013
65485	1091.42	18.19027778	0.8025
65515	1091.92	18.19861111	0.7983
65546	1092.43	18.20722222	0.8
65576	1092.93	18.21555556	0.8013
65607	1093.45	18.22416667	0.8019
65637	1093.95	18.2325	0.8042
65668	1094.47	18.24111111	0.8034
65698	1094.97	18.24944444	0.7964
65728	1095.47	18.25777778	0.8026
65758	1095.97	18.26611111	0.7958
65789	1096.48	18.27472222	0.7959
65819	1096.98	18.28305556	0.8033
65850	1097.5	18.29166667	0.8006
65880	1098	18.3	0.8012
65910	1098.5	18.30833333	0.8019
65941	1099.02	18.31694444	0.8026
65971	1099.52	18.32527778	0.7983
66002	1100.03	18.33388889	0.799
66032	1100.53	18.34222222	0.802
66062	1101.03	18.35055556	0.8011
66092	1101.53	18.35888889	0.7988
66123	1102.05	18.3675	0.7987
66153	1102.55	18.37583333	0.8012
66183	1103.05	18.38416667	0.8018
66214	1103.57	18.39277778	0.7959
66244	1104.07	18.40111111	0.805
66274	1104.57	18.40944444	0.8036
66305	1105.08	18.41805556	0.7986
66335	1105.58	18.42638889	0.796
66366	1106.1	18.435	0.8015
66396	1106.6	18.44333333	0.7994
66426	1107.1	18.45166667	0.8034
66457	1107.62	18.46027778	0.8018
66487	1108.12	18.46861111	0.7992
66517	1108.62	18.47694444	0.7983
66548	1109.13	18.48555556	0.8002
66578	1109.63	18.49388889	0.8017
66609	1110.15	18.5025	0.8024
66639	1110.65	18.51083333	0.8006
66670	1111.17	18.51944444	0.7993
66700	1111.67	18.52777778	0.7961
66730	1112.17	18.53611111	0.8022
66760	1112.67	18.54444444	0.8007
66791	1113.18	18.55305556	0.7999
66821	1113.68	18.56138889	0.7996
66852	1114.2	18.57	0.8
66882	1114.7	18.57833333	0.7993
66912	1115.2	18.58666667	0.8019
66943	1115.72	18.59527778	0.7987
66973	1116.22	18.60361111	0.7967
67004	1116.73	18.61222222	0.8019
67034	1117.23	18.62055556	0.8026
67064	1117.73	18.62888889	0.7993
67095	1118.25	18.6375	0.7968
67126	1118.77	18.64611111	0.8045
67156	1119.27	18.65444444	0.8006
67186	1119.77	18.66277778	0.8008
67217	1120.28	18.67138889	0.7988
67247	1120.78	18.67972222	0.8014
67277	1121.28	18.68805556	0.7991
67308	1121.8	18.69666667	0.7954
67338	1122.3	18.705	0.8014
67368	1122.8	18.71333333	0.7996
67399	1123.32	18.72194444	0.8
67429	1123.82	18.73027778	0.7948
67459	1124.32	18.73861111	0.8008
67489	1124.82	18.74694444	0.8056
67520	1125.33	18.75555556	0.8037
67550	1125.83	18.76388889	0.8053
67580	1126.33	18.77222222	0.8021
67611	1126.85	18.78083333	0.8006
67641	1127.35	18.78916667	0.8021
67671	1127.85	18.7975	0.7975
67702	1128.37	18.80611111	0.7991
67732	1128.87	18.81444444	0.8004
67762	1129.37	18.82277778	0.8015
67793	1129.88	18.83138889	0.8041
67823	1130.38	18.83972222	0.799
67853	1130.88	18.84805556	0.7944
67884	1131.4	18.85666667	0.8008
67914	1131.9	18.865	0.8001
67944	1132.4	18.87333333	0.8015
67974	1132.9	18.88166667	0.8001
68005	1133.42	18.89027778	0.8012
68035	1133.92	18.89861111	0.8018
68066	1134.43	18.90722222	0.7978
68096	1134.93	18.91555556	0.8026
68126	1135.43	18.92388889	0.8029
68156	1135.93	18.93222222	0.8007
68187	1136.45	18.94083333	0.7986
68217	1136.95	18.94916667	0.8019
68247	1137.45	18.9575	0.8037
68278	1137.97	18.96611111	0.8003
68308	1138.47	18.97444444	0.7983
68338	1138.97	18.98277778	0.8012
68369	1139.48	18.99138889	0.7988
68399	1139.98	18.99972222	0.8031
68429	1140.48	19.00805556	0.8011
68460	1141	19.01666667	0.7994
68490	1141.5	19.025	0.8001
68520	1142	19.03333333	0.7991
68551	1142.52	19.04194444	0.7987
68581	1143.02	19.05027778	0.803
68611	1143.52	19.05861111	0.8002
68642	1144.03	19.06722222	0.7952
68672	1144.53	19.07555556	0.7999
68702	1145.03	19.08388889	0.8045
68733	1145.55	19.0925	0.7958
68763	1146.05	19.10083333	0.8085
68793	1146.55	19.10916667	0.7997
68824	1147.07	19.11777778	0.8036
68854	1147.57	19.12611111	0.7995
68884	1148.07	19.13444444	0.7989
68914	1148.57	19.14277778	0.8005
68945	1149.08	19.15138889	0.8021
68975	1149.58	19.15972222	0.7988
69005	1150.08	19.16805556	0.8008
69036	1150.6	19.17666667	0.7985
69066	1151.1	19.185	0.8012
69096	1151.6	19.19333333	0.8058
69127	1152.12	19.20194444	0.8084
69157	1152.62	19.21027778	0.8033
69187	1153.12	19.21861111	0.7984
69218	1153.63	19.22722222	0.8006
69248	1154.13	19.23555556	0.7993
69278	1154.63	19.24388889	0.7993
69309	1155.15	19.2525	0.7978
69339	1155.65	19.26083333	0.8016
69369	1156.15	19.26916667	0.8022
69400	1156.67	19.27777778	0.8029
69430	1157.17	19.28611111	0.7994
69460	1157.67	19.29444444	0.8017
69491	1158.18	19.30305556	0.7983
69521	1158.68	19.31138889	0.7984
69551	1159.18	19.31972222	0.8014
69581	1159.68	19.32805556	0.797
69612	1160.2	19.33666667	0.8025
69642	1160.7	19.345	0.8012
69672	1161.2	19.35333333	0.7984
69703	1161.72	19.36194444	0.8019
69733	1162.22	19.37027778	0.8005
69763	1162.72	19.37861111	0.8021
69794	1163.23	19.38722222	0.8017
69824	1163.73	19.39555556	0.8059
69854	1164.23	19.40388889	0.7986
69885	1164.75	19.4125	0.8007
69915	1165.25	19.42083333	0.7963
69945	1165.75	19.42916667	0.8027
69976	1166.27	19.43777778	0.802
70006	1166.77	19.44611111	0.8021
70036	1167.27	19.45444444	0.7943
70067	1167.78	19.46305556	0.8048
70097	1168.28	19.47138889	0.8068
70128	1168.8	19.48	0.8003
70158	1169.3	19.48833333	0.8043
70188	1169.8	19.49666667	0.8037
70219	1170.32	19.50527778	0.803
70249	1170.82	19.51361111	0.8023
70280	1171.33	19.52222222	0.8046
70310	1171.83	19.53055556	0.8057
70341	1172.35	19.53916667	0.8015
70371	1172.85	19.5475	0.8025
70401	1173.35	19.55583333	0.8003
70432	1173.87	19.56444444	0.7981
70462	1174.37	19.57277778	0.8018
70492	1174.87	19.58111111	0.8043
70523	1175.38	19.58972222	0.801
70553	1175.88	19.59805556	0.8061
70583	1176.38	19.60638889	0.7969
70614	1176.9	19.615	0.8039
70644	1177.4	19.62333333	0.8039
70674	1177.9	19.63166667	0.7947
70705	1178.42	19.64027778	0.7982
70735	1178.92	19.64861111	0.8012
70766	1179.43	19.65722222	0.8033
70796	1179.93	19.66555556	0.8032
70826	1180.43	19.67388889	0.8013
70857	1180.95	19.6825	0.8
70887	1181.45	19.69083333	0.8041
70918	1181.97	19.69944444	0.8094
70948	1182.47	19.70777778	0.8001
70978	1182.97	19.71611111	0.7996
71009	1183.48	19.72472222	0.8004
71039	1183.98	19.73305556	0.7994
71069	1184.48	19.74138889	0.7992
71100	1185	19.75	0.7983
71130	1185.5	19.75833333	0.7995
71160	1186	19.76666667	0.797
71191	1186.52	19.77527778	0.7999
71221	1187.02	19.78361111	0.7987
71252	1187.53	19.79222222	0.8014
71282	1188.03	19.80055556	0.8016
71312	1188.53	19.80888889	0.7998
71343	1189.05	19.8175	0.8023
71373	1189.55	19.82583333	0.8061
71404	1190.07	19.83444444	0.7986
71434	1190.57	19.84277778	0.8012
71464	1191.07	19.85111111	0.796
71495	1191.58	19.85972222	0.8014
71525	1192.08	19.86805556	0.8075
71555	1192.58	19.87638889	0.7998
71586	1193.1	19.885	0.7982
71616	1193.6	19.89333333	0.8032
71646	1194.1	19.90166667	0.8016
71677	1194.62	19.91027778	0.8022
71707	1195.12	19.91861111	0.7989
71737	1195.62	19.92694444	0.7985
71768	1196.13	19.93555556	0.8
71798	1196.63	19.94388889	0.7995
71828	1197.13	19.95222222	0.7957
71859	1197.65	19.96083333	0.8021
71889	1198.15	19.96916667	0.8072
71919	1198.65	19.9775	0.7981
71950	1199.17	19.98611111	0.8014
71980	1199.67	19.99444444	0.7966
72010	1200.17	20.00277778	0.8003
72041	1200.68	20.01138889	0.7981
72071	1201.18	20.01972222	0.8002
72101	1201.68	20.02805556	0.7964
72132	1202.2	20.03666667	0.7988
72162	1202.7	20.045	0.8016
72192	1203.2	20.05333333	0.8
72223	1203.72	20.06194444	0.8043
72253	1204.22	20.07027778	0.7965
72283	1204.72	20.07861111	0.7959
72314	1205.23	20.08722222	0.8005
72344	1205.73	20.09555556	0.8005
72374	1206.23	20.10388889	0.8033
72404	1206.73	20.11222222	0.7963
72435	1207.25	20.12083333	0.8062
72465	1207.75	20.12916667	0.7978
72496	1208.27	20.13777778	0.7977
72526	1208.77	20.14611111	0.7973
72557	1209.28	20.15472222	0.7995
72587	1209.78	20.16305556	0.8008
72617	1210.28	20.17138889	0.7967
72648	1210.8	20.18	0.8015
72678	1211.3	20.18833333	0.8002
72708	1211.8	20.19666667	0.7998
72739	1212.32	20.20527778	0.7993
72769	1212.82	20.21361111	0.8018
72799	1213.32	20.22194444	0.7992
72830	1213.83	20.23055556	0.7998
72860	1214.33	20.23888889	0.7975
72890	1214.83	20.24722222	0.8021
72921	1215.35	20.25583333	0.7991
72951	1215.85	20.26416667	0.7976
72981	1216.35	20.2725	0.7992
73012	1216.87	20.28111111	0.8016
73042	1217.37	20.28944444	0.803
73072	1217.87	20.29777778	0.7962
73103	1218.38	20.30638889	0.7994
73133	1218.88	20.31472222	0.8008
73163	1219.38	20.32305556	0.8018
73193	1219.88	20.33138889	0.8057
73224	1220.4	20.34	0.7999
73254	1220.9	20.34833333	0.7979
73284	1221.4	20.35666667	0.799
73315	1221.92	20.36527778	0.7957
73345	1222.42	20.37361111	0.798
73375	1222.92	20.38194444	0.8031
73406	1223.43	20.39055556	0.8053
73436	1223.93	20.39888889	0.796
73466	1224.43	20.40722222	0.801
73497	1224.95	20.41583333	0.802
73527	1225.45	20.42416667	0.8001
73557	1225.95	20.4325	0.8007
73588	1226.47	20.44111111	0.799
73618	1226.97	20.44944444	0.8018
73648	1227.47	20.45777778	0.7993
73679	1227.98	20.46638889	0.8005
73709	1228.48	20.47472222	0.7984
73739	1228.98	20.48305556	0.7999
73770	1229.5	20.49166667	0.8036
73800	1230	20.5	0.8025
73830	1230.5	20.50833333	0.799
73861	1231.02	20.51694444	0.801
73891	1231.52	20.52527778	0.7998
73921	1232.02	20.53361111	0.7973
73952	1232.53	20.54222222	0.7989
73982	1233.03	20.55055556	0.8029
74012	1233.53	20.55888889	0.7979
74043	1234.05	20.5675	0.8003
74073	1234.55	20.57583333	0.7999
74103	1235.05	20.58416667	0.8002
74134	1235.57	20.59277778	0.7992
74164	1236.07	20.60111111	0.8043
74194	1236.57	20.60944444	0.805
74225	1237.08	20.61805556	0.8007
74255	1237.58	20.62638889	0.7959
74285	1238.08	20.63472222	0.7953
74315	1238.58	20.64305556	0.8027
74346	1239.1	20.65166667	0.8033
74376	1239.6	20.66	0.7989
74407	1240.12	20.66861111	0.7991
74437	1240.62	20.67694444	0.7953
74467	1241.12	20.68527778	0.7992
74498	1241.63	20.69388889	0.8019
74528	1242.13	20.70222222	0.7982
74558	1242.63	20.71055556	0.7961
74588	1243.13	20.71888889	0.7996
74619	1243.65	20.7275	0.7992
74649	1244.15	20.73583333	0.7944
74679	1244.65	20.74416667	0.802
74710	1245.17	20.75277778	0.8018
74740	1245.67	20.76111111	0.8038
74770	1246.17	20.76944444	0.796
74801	1246.68	20.77805556	0.8023
74831	1247.18	20.78638889	0.7999
74861	1247.68	20.79472222	0.8016
74892	1248.2	20.80333333	0.7975
74922	1248.7	20.81166667	0.8
74952	1249.2	20.82	0.7994
74983	1249.72	20.82861111	0.8011
75013	1250.22	20.83694444	0.7968
75043	1250.72	20.84527778	0.7959
75074	1251.23	20.85388889	0.7969
75104	1251.73	20.86222222	0.8012
75134	1252.23	20.87055556	0.8025
75165	1252.75	20.87916667	0.7983
75195	1253.25	20.8875	0.7976
75225	1253.75	20.89583333	0.8012
75256	1254.27	20.90444444	0.8025
75286	1254.77	20.91277778	0.7994
75316	1255.27	20.92111111	0.8031
75347	1255.78	20.92972222	0.8041
75377	1256.28	20.93805556	0.8
75407	1256.78	20.94638889	0.8092
75438	1257.3	20.955	0.8001
75468	1257.8	20.96333333	0.8009
75498	1258.3	20.97166667	0.8002
75529	1258.82	20.98027778	0.8028
75559	1259.32	20.98861111	0.8007
75589	1259.82	20.99694444	0.7989
75620	1260.33	21.00555556	0.8074
75650	1260.83	21.01388889	0.798
75680	1261.33	21.02222222	0.8008
75711	1261.85	21.03083333	0.7969
75741	1262.35	21.03916667	0.7974
75771	1262.85	21.0475	0.7983
75802	1263.37	21.05611111	0.7994
75832	1263.87	21.06444444	0.798
75862	1264.37	21.07277778	0.8048
75893	1264.88	21.08138889	0.8014
75923	1265.38	21.08972222	0.7982
75953	1265.88	21.09805556	0.7988
75984	1266.4	21.10666667	0.7987
76014	1266.9	21.115	0.8049
76044	1267.4	21.12333333	0.7984
76075	1267.92	21.13194444	0.7988
76105	1268.42	21.14027778	0.7978
76135	1268.92	21.14861111	0.801
76166	1269.43	21.15722222	0.8034
76196	1269.93	21.16555556	0.7967
76226	1270.43	21.17388889	0.8007
76257	1270.95	21.1825	0.7987
76287	1271.45	21.19083333	0.7953
76317	1271.95	21.19916667	0.7982
76348	1272.47	21.20777778	0.8015
76378	1272.97	21.21611111	0.7988
76408	1273.47	21.22444444	0.8065
76439	1273.98	21.23305556	0.8046
76469	1274.48	21.24138889	0.801
76499	1274.98	21.24972222	0.7978
76530	1275.5	21.25833333	0.8019
76560	1276	21.26666667	0.8019
76590	1276.5	21.275	0.7973
76621	1277.02	21.28361111	0.8012
76651	1277.52	21.29194444	0.799
76681	1278.02	21.30027778	0.7961
76711	1278.52	21.30861111	0.7941
76742	1279.03	21.31722222	0.8023
76772	1279.53	21.32555556	0.7982
76802	1280.03	21.33388889	0.7977
76833	1280.55	21.3425	0.8005
76863	1281.05	21.35083333	0.8008
76893	1281.55	21.35916667	0.8015
76924	1282.07	21.36777778	0.8026
76954	1282.57	21.37611111	0.7992
76984	1283.07	21.38444444	0.8034
77015	1283.58	21.39305556	0.8083
77045	1284.08	21.40138889	0.8072
77075	1284.58	21.40972222	0.7982
77106	1285.1	21.41833333	0.7972
77136	1285.6	21.42666667	0.7978
77166	1286.1	21.435	0.7996
77197	1286.62	21.44361111	0.8002
77227	1287.12	21.45194444	0.799
77257	1287.62	21.46027778	0.7994
77288	1288.13	21.46888889	0.8008
77318	1288.63	21.47722222	0.7992
77348	1289.13	21.48555556	0.7989
77379	1289.65	21.49416667	0.7982
77409	1290.15	21.5025	0.8021
77439	1290.65	21.51083333	0.7966
77470	1291.17	21.51944444	0.8003
77500	1291.67	21.52777778	0.7996
77530	1292.17	21.53611111	0.7966
77561	1292.68	21.54472222	0.8031
77591	1293.18	21.55305556	0.8025
77621	1293.68	21.56138889	0.8016
77652	1294.2	21.57	0.8011
77682	1294.7	21.57833333	0.8007
77712	1295.2	21.58666667	0.7979
77743	1295.72	21.59527778	0.7971
77773	1296.22	21.60361111	0.8013
77803	1296.72	21.61194444	0.7959
77833	1297.22	21.62027778	0.8018
77864	1297.73	21.62888889	0.8013
77894	1298.23	21.63722222	0.7947
77924	1298.73	21.64555556	0.8006
77955	1299.25	21.65416667	0.7975
77985	1299.75	21.6625	0.7967
78015	1300.25	21.67083333	0.7983
78046	1300.77	21.67944444	0.7996
78076	1301.27	21.68777778	0.8031
78106	1301.77	21.69611111	0.805
78137	1302.28	21.70472222	0.7985
78167	1302.78	21.71305556	0.8028
78197	1303.28	21.72138889	0.8003
78228	1303.8	21.73	0.8038
78258	1304.3	21.73833333	0.8045
78288	1304.8	21.74666667	0.7955
78319	1305.32	21.75527778	0.7983
78349	1305.82	21.76361111	0.798
78379	1306.32	21.77194444	0.8005
78410	1306.83	21.78055556	0.7976
78440	1307.33	21.78888889	0.7987
78470	1307.83	21.79722222	0.8028
78501	1308.35	21.80583333	0.8041
78531	1308.85	21.81416667	0.798
78561	1309.35	21.8225	0.7976
78592	1309.87	21.83111111	0.7963
78622	1310.37	21.83944444	0.7981
78652	1310.87	21.84777778	0.8001
78683	1311.38	21.85638889	0.801
78713	1311.88	21.86472222	0.7937
78743	1312.38	21.87305556	0.8018
78774	1312.9	21.88166667	0.7988
78804	1313.4	21.89	0.7976
78834	1313.9	21.89833333	0.8016
78865	1314.42	21.90694444	0.8004
78895	1314.92	21.91527778	0.7966
78925	1315.42	21.92361111	0.8034
78956	1315.93	21.93222222	0.7994
78986	1316.43	21.94055556	0.8037
79016	1316.93	21.94888889	0.8027
79047	1317.45	21.9575	0.8005
79077	1317.95	21.96583333	0.8011
79107	1318.45	21.97416667	0.7992
79138	1318.97	21.98277778	0.8049
79168	1319.47	21.99111111	0.7989
79198	1319.97	21.99944444	0.7997
79229	1320.48	22.00805556	0.8014
79259	1320.98	22.01638889	0.8019
79289	1321.48	22.02472222	0.7981
79320	1322	22.03333333	0.7969
79350	1322.5	22.04166667	0.8009
79380	1323	22.05	0.8069
79411	1323.52	22.05861111	0.7998
79441	1324.02	22.06694444	0.7995
79471	1324.52	22.07527778	0.8004
79502	1325.03	22.08388889	0.801
79533	1325.55	22.0925	0.8013
79563	1326.05	22.10083333	0.8025
79593	1326.55	22.10916667	0.8041
79624	1327.07	22.11777778	0.801
79654	1327.57	22.12611111	0.8061
79684	1328.07	22.13444444	0.8047
79715	1328.58	22.14305556	0.799
79745	1329.08	22.15138889	0.801
79775	1329.58	22.15972222	0.7995
79806	1330.1	22.16833333	0.803
79836	1330.6	22.17666667	0.801
79866	1331.1	22.185	0.7994
79897	1331.62	22.19361111	0.8022
79927	1332.12	22.20194444	0.8004
79957	1332.62	22.21027778	0.8073
79988	1333.13	22.21888889	0.8027
80018	1333.63	22.22722222	0.7984
80048	1334.13	22.23555556	0.8005
80079	1334.65	22.24416667	0.8
80109	1335.15	22.2525	0.7968
80139	1335.65	22.26083333	0.8007
80170	1336.17	22.26944444	0.7989
80200	1336.67	22.27777778	0.8049
80230	1337.17	22.28611111	0.802
80261	1337.68	22.29472222	0.805
80291	1338.18	22.30305556	0.8033
80322	1338.7	22.31166667	0.7956
80352	1339.2	22.32	0.7974
80382	1339.7	22.32833333	0.7973
80413	1340.22	22.33694444	0.8031
80443	1340.72	22.34527778	0.8042
80473	1341.22	22.35361111	0.8027
80504	1341.73	22.36222222	0.8008
80534	1342.23	22.37055556	0.7944
80564	1342.73	22.37888889	0.7976
80595	1343.25	22.3875	0.8009
80625	1343.75	22.39583333	0.801
80655	1344.25	22.40416667	0.7985
80686	1344.77	22.41277778	0.8014
80716	1345.27	22.42111111	0.7972
80746	1345.77	22.42944444	0.8036
80777	1346.28	22.43805556	0.7988
80807	1346.78	22.44638889	0.7996
80837	1347.28	22.45472222	0.8027
80868	1347.8	22.46333333	0.8003
80898	1348.3	22.47166667	0.8063
80928	1348.8	22.48	0.7992
80959	1349.32	22.48861111	0.7977
80989	1349.82	22.49694444	0.8022
81019	1350.32	22.50527778	0.8014
81050	1350.83	22.51388889	0.8015
81080	1351.33	22.52222222	0.7973
81110	1351.83	22.53055556	0.8003
81141	1352.35	22.53916667	0.7974
81171	1352.85	22.5475	0.7977
81201	1353.35	22.55583333	0.8014
81232	1353.87	22.56444444	0.8015
81262	1354.37	22.57277778	0.8021
81292	1354.87	22.58111111	0.7977
