sec	min	hour	od
80693	1344.88	22.41472222	0.8027
80723	1345.38	22.42305556	0.7952
80753	1345.88	22.43138889	0.7988
80784	1346.4	22.44	0.803
80814	1346.9	22.44833333	0.7978
80844	1347.4	22.45666667	0.8001
80874	1347.9	22.465	0.8008
80905	1348.42	22.47361111	0.8001
80935	1348.92	22.48194444	0.7984
80965	1349.42	22.49027778	0.8078
80996	1349.93	22.49888889	0.7911
81026	1350.43	22.50722222	0.802
81056	1350.93	22.51555556	0.8013
81086	1351.43	22.52388889	0.7915
81117	1351.95	22.5325	0.798
81147	1352.45	22.54083333	0.8037
81177	1352.95	22.54916667	0.8029
81207	1353.45	22.5575	0.8006
81238	1353.97	22.56611111	0.7991
81268	1354.47	22.57444444	0.7942
81298	1354.97	22.58277778	0.803
81329	1355.48	22.59138889	0.7988
81359	1355.98	22.59972222	0.7983
81389	1356.48	22.60805556	0.8067
81419	1356.98	22.61638889	0.793
81450	1357.5	22.625	0.8033
81480	1358	22.63333333	0.8002
81510	1358.5	22.64166667	0.795
81541	1359.02	22.65027778	0.8007
81571	1359.52	22.65861111	0.8034
81601	1360.02	22.66694444	0.804
81631	1360.52	22.67527778	0.7971
81662	1361.03	22.68388889	0.8014
81692	1361.53	22.69222222	0.8055
81722	1362.03	22.70055556	0.7935
81752	1362.53	22.70888889	0.8029
81783	1363.05	22.7175	0.8076
81813	1363.55	22.72583333	0.7969
81843	1364.05	22.73416667	0.7946
81874	1364.57	22.74277778	0.7981
81904	1365.07	22.75111111	0.8065
81934	1365.57	22.75944444	0.7971
81964	1366.07	22.76777778	0.7993
81995	1366.58	22.77638889	0.8027
82025	1367.08	22.78472222	0.7956
82055	1367.58	22.79305556	0.799
82086	1368.1	22.80166667	0.8045
82116	1368.6	22.81	0.8024
82146	1369.1	22.81833333	0.7926
82176	1369.6	22.82666667	0.7951
82207	1370.12	22.83527778	0.8007
82237	1370.62	22.84361111	0.8046
82267	1371.12	22.85194444	0.8079
82298	1371.63	22.86055556	0.7945
82328	1372.13	22.86888889	0.7956
82358	1372.63	22.87722222	0.8055
82388	1373.13	22.88555556	0.7997
82419	1373.65	22.89416667	0.7989
82449	1374.15	22.9025	0.8017
82479	1374.65	22.91083333	0.8026
82510	1375.17	22.91944444	0.7969
82540	1375.67	22.92777778	0.7981
82570	1376.17	22.93611111	0.801
82600	1376.67	22.94444444	0.802
82631	1377.18	22.95305556	0.7978
82661	1377.68	22.96138889	0.8035
82691	1378.18	22.96972222	0.7923
82721	1378.68	22.97805556	0.7984
82752	1379.2	22.98666667	0.8127
82782	1379.7	22.995	0.7954
82812	1380.2	23.00333333	0.8021
82843	1380.72	23.01194444	0.7967
82873	1381.22	23.02027778	0.8036
82903	1381.72	23.02861111	0.7991
82933	1382.22	23.03694444	0.8068
82964	1382.73	23.04555556	0.8006
82994	1383.23	23.05388889	0.7965
83024	1383.73	23.06222222	0.7946
83054	1384.23	23.07055556	0.802
83085	1384.75	23.07916667	0.7958
83115	1385.25	23.0875	0.802
83145	1385.75	23.09583333	0.8023
83176	1386.27	23.10444444	0.7941
83206	1386.77	23.11277778	0.8028
83236	1387.27	23.12111111	0.8065
83267	1387.78	23.12972222	0.8012
83297	1388.28	23.13805556	0.7902
83327	1388.78	23.14638889	0.8008
83357	1389.28	23.15472222	0.7988
83388	1389.8	23.16333333	0.8002
83418	1390.3	23.17166667	0.798
83448	1390.8	23.18	0.799
83478	1391.3	23.18833333	0.8043
83509	1391.82	23.19694444	0.8034
83539	1392.32	23.20527778	0.8024
83569	1392.82	23.21361111	0.7983
83600	1393.33	23.22222222	0.7986
83630	1393.83	23.23055556	0.8017
83660	1394.33	23.23888889	0.7961
83690	1394.83	23.24722222	0.7995
83721	1395.35	23.25583333	0.8033
83751	1395.85	23.26416667	0.7945
83781	1396.35	23.2725	0.8016
83812	1396.87	23.28111111	0.8019
83842	1397.37	23.28944444	0.8011
83872	1397.87	23.29777778	0.8012
83902	1398.37	23.30611111	0.7975
83933	1398.88	23.31472222	0.8052
83963	1399.38	23.32305556	0.7979
83993	1399.88	23.33138889	0.7959
84024	1400.4	23.34	0.8016
84054	1400.9	23.34833333	0.7994
84084	1401.4	23.35666667	0.7985
84114	1401.9	23.365	0.8081
84145	1402.42	23.37361111	0.8026
84175	1402.92	23.38194444	0.7968
84205	1403.42	23.39027778	0.7972
84235	1403.92	23.39861111	0.7987
84266	1404.43	23.40722222	0.7985
84296	1404.93	23.41555556	0.8036
84326	1405.43	23.42388889	0.8084
84357	1405.95	23.4325	0.7965
84387	1406.45	23.44083333	0.7954
84417	1406.95	23.44916667	0.7963
84447	1407.45	23.4575	0.8108
84478	1407.97	23.46611111	0.794
84508	1408.47	23.47444444	0.8002
84538	1408.97	23.48277778	0.7953
84568	1409.47	23.49111111	0.8033
84599	1409.98	23.49972222	0.8052
84629	1410.48	23.50805556	0.8021
84659	1410.98	23.51638889	0.7978
84690	1411.5	23.525	0.7992
84720	1412	23.53333333	0.7982
84750	1412.5	23.54166667	0.7979
84780	1413	23.55	0.8066
84811	1413.52	23.55861111	0.7985
84841	1414.02	23.56694444	0.802
84871	1414.52	23.57527778	0.7994
84902	1415.03	23.58388889	0.8054
84932	1415.53	23.59222222	0.7936
84962	1416.03	23.60055556	0.8053
84992	1416.53	23.60888889	0.7996
85023	1417.05	23.6175	0.7982
85053	1417.55	23.62583333	0.7989
85083	1418.05	23.63416667	0.8013
85114	1418.57	23.64277778	0.7945
85144	1419.07	23.65111111	0.8061
85174	1419.57	23.65944444	0.7964
85204	1420.07	23.66777778	0.8007
85235	1420.58	23.67638889	0.7976
85265	1421.08	23.68472222	0.8018
85295	1421.58	23.69305556	0.7978
85325	1422.08	23.70138889	0.8086
85356	1422.6	23.71	0.8004
85386	1423.1	23.71833333	0.7982
85416	1423.6	23.72666667	0.7967
85447	1424.12	23.73527778	0.8017
85477	1424.62	23.74361111	0.8059
85507	1425.12	23.75194444	0.7999
85538	1425.63	23.76055556	0.7994
85568	1426.13	23.76888889	0.7945
85598	1426.63	23.77722222	0.8013
85628	1427.13	23.78555556	0.7991
85659	1427.65	23.79416667	0.7982
85689	1428.15	23.8025	0.7993
85719	1428.65	23.81083333	0.7989
85749	1429.15	23.81916667	0.8047
85780	1429.67	23.82777778	0.7998
85810	1430.17	23.83611111	0.7989
85840	1430.67	23.84444444	0.8022
85871	1431.18	23.85305556	0.8063
85901	1431.68	23.86138889	0.8013
85931	1432.18	23.86972222	0.7987
85962	1432.7	23.87833333	0.7928
85992	1433.2	23.88666667	0.799
86022	1433.7	23.895	0.8085
86052	1434.2	23.90333333	0.7996
86083	1434.72	23.91194444	0.7958
86113	1435.22	23.92027778	0.7997
86143	1435.72	23.92861111	0.799
86173	1436.22	23.93694444	0.7985
86204	1436.73	23.94555556	0.8045
86234	1437.23	23.95388889	0.8054
86264	1437.73	23.96222222	0.7937
86295	1438.25	23.97083333	0.8022
86325	1438.75	23.97916667	0.8007
86355	1439.25	23.9875	0.8
86386	1439.77	23.99611111	0.8012
86416	1440.27	24.00444444	0.7905
86446	1440.77	24.01277778	0.8055
86476	1441.27	24.02111111	0.7905
86507	1441.78	24.02972222	0.7988
86537	1442.28	24.03805556	0.8018
86567	1442.78	24.04638889	0.802
86597	1443.28	24.05472222	0.7957
86628	1443.8	24.06333333	0.8043
86658	1444.3	24.07166667	0.7932
86688	1444.8	24.08	0.8001
86718	1445.3	24.08833333	0.8039
86749	1445.82	24.09694444	0.8028
86779	1446.32	24.10527778	0.7973
86809	1446.82	24.11361111	0.8011
86840	1447.33	24.12222222	0.7997
86870	1447.83	24.13055556	0.7984
86900	1448.33	24.13888889	0.8011
86930	1448.83	24.14722222	0.7999
86961	1449.35	24.15583333	0.7946
86991	1449.85	24.16416667	0.798
87576	1459.6	24.32666667	0.3756
87606	1460.1	24.335	0.3776
87636	1460.6	24.34333333	0.3787
87666	1461.1	24.35166667	0.3755
87696	1461.6	24.36	0.3769
87726	1462.1	24.36833333	0.375
87756	1462.6	24.37666667	0.3839
87786	1463.1	24.385	0.3776
87816	1463.6	24.39333333	0.3736
87846	1464.1	24.40166667	0.3731
87876	1464.6	24.41	0.38
87906	1465.1	24.41833333	0.3758
87936	1465.6	24.42666667	0.3794
87967	1466.12	24.43527778	0.3789
87997	1466.62	24.44361111	0.3788
88027	1467.12	24.45194444	0.3822
88057	1467.62	24.46027778	0.3821
88087	1468.12	24.46861111	0.3834
88117	1468.62	24.47694444	0.3883
88147	1469.12	24.48527778	0.3861
88177	1469.62	24.49361111	0.3902
88207	1470.12	24.50194444	0.3913
88237	1470.62	24.51027778	0.3939
88267	1471.12	24.51861111	0.3928
88297	1471.62	24.52694444	0.3937
88327	1472.12	24.53527778	0.396
88357	1472.62	24.54361111	0.3996
88387	1473.12	24.55194444	0.4027
88417	1473.62	24.56027778	0.4057
88447	1474.12	24.56861111	0.4096
88478	1474.63	24.57722222	0.4113
88508	1475.13	24.58555556	0.411
88538	1475.63	24.59388889	0.4144
88568	1476.13	24.60222222	0.4195
88598	1476.63	24.61055556	0.4208
88628	1477.13	24.61888889	0.4243
88658	1477.63	24.62722222	0.4285
88689	1478.15	24.63583333	0.4296
88719	1478.65	24.64416667	0.4311
88749	1479.15	24.6525	0.4364
88779	1479.65	24.66083333	0.4376
88809	1480.15	24.66916667	0.4459
88839	1480.65	24.6775	0.4451
88869	1481.15	24.68583333	0.4491
88899	1481.65	24.69416667	0.4524
88929	1482.15	24.7025	0.4563
88959	1482.65	24.71083333	0.462
88989	1483.15	24.71916667	0.4641
89019	1483.65	24.7275	0.4681
89049	1484.15	24.73583333	0.4701
89079	1484.65	24.74416667	0.4772
89109	1485.15	24.7525	0.4791
89139	1485.65	24.76083333	0.4835
89169	1486.15	24.76916667	0.4864
89199	1486.65	24.7775	0.4929
89229	1487.15	24.78583333	0.4958
89259	1487.65	24.79416667	0.4986
89290	1488.17	24.80277778	0.5047
89320	1488.67	24.81111111	0.5046
89350	1489.17	24.81944444	0.5104
89380	1489.67	24.82777778	0.5155
89410	1490.17	24.83611111	0.5194
89440	1490.67	24.84444444	0.5245
89470	1491.17	24.85277778	0.5265
89500	1491.67	24.86111111	0.5302
89530	1492.17	24.86944444	0.5357
89560	1492.67	24.87777778	0.5416
89590	1493.17	24.88611111	0.5462
89620	1493.67	24.89444444	0.5474
89650	1494.17	24.90277778	0.5506
89680	1494.67	24.91111111	0.5535
89710	1495.17	24.91944444	0.5644
89740	1495.67	24.92777778	0.566
89770	1496.17	24.93611111	0.5724
89800	1496.67	24.94444444	0.5736
89831	1497.18	24.95305556	0.5799
89861	1497.68	24.96138889	0.5819
89891	1498.18	24.96972222	0.5878
89921	1498.68	24.97805556	0.5925
89951	1499.18	24.98638889	0.5952
89981	1499.68	24.99472222	0.6023
90011	1500.18	25.00305556	0.605
90041	1500.68	25.01138889	0.6144
90071	1501.18	25.01972222	0.6166
90101	1501.68	25.02805556	0.6216
90131	1502.18	25.03638889	0.6234
90161	1502.68	25.04472222	0.6338
90191	1503.18	25.05305556	0.6334
90221	1503.68	25.06138889	0.6418
90251	1504.18	25.06972222	0.6458
90281	1504.68	25.07805556	0.6452
90311	1505.18	25.08638889	0.6549
90341	1505.68	25.09472222	0.6562
90371	1506.18	25.10305556	0.661
90402	1506.7	25.11166667	0.6609
90432	1507.2	25.12	0.6667
90462	1507.7	25.12833333	0.6695
90492	1508.2	25.13666667	0.6767
90522	1508.7	25.145	0.6877
90552	1509.2	25.15333333	0.6861
90582	1509.7	25.16166667	0.6916
90612	1510.2	25.17	0.6933
90642	1510.7	25.17833333	0.6948
90672	1511.2	25.18666667	0.6975
90702	1511.7	25.195	0.6991
90732	1512.2	25.20333333	0.7049
90762	1512.7	25.21166667	0.7095
90792	1513.2	25.22	0.7126
90822	1513.7	25.22833333	0.7161
90852	1514.2	25.23666667	0.7232
90883	1514.72	25.24527778	0.7191
90913	1515.22	25.25361111	0.728
90943	1515.72	25.26194444	0.7315
90973	1516.22	25.27027778	0.7347
91003	1516.72	25.27861111	0.731
91033	1517.22	25.28694444	0.7337
91063	1517.72	25.29527778	0.7379
91094	1518.23	25.30388889	0.7415
91124	1518.73	25.31222222	0.747
91154	1519.23	25.32055556	0.7515
91184	1519.73	25.32888889	0.7533
91214	1520.23	25.33722222	0.7518
91244	1520.73	25.34555556	0.757
91274	1521.23	25.35388889	0.766
91304	1521.73	25.36222222	0.7611
91334	1522.23	25.37055556	0.7622
91364	1522.73	25.37888889	0.7631
91394	1523.23	25.38722222	0.7651
91424	1523.73	25.39555556	0.7704
91454	1524.23	25.40388889	0.7712
91484	1524.73	25.41222222	0.7799
91514	1525.23	25.42055556	0.7708
91544	1525.73	25.42888889	0.7826
91575	1526.25	25.4375	0.7752
91605	1526.75	25.44583333	0.7767
91635	1527.25	25.45416667	0.7821
91665	1527.75	25.4625	0.7839
91695	1528.25	25.47083333	0.7846
91725	1528.75	25.47916667	0.7863
91755	1529.25	25.4875	0.7938
91785	1529.75	25.49583333	0.7906
91815	1530.25	25.50416667	0.7946
91845	1530.75	25.5125	0.799
91875	1531.25	25.52083333	0.8022
91905	1531.75	25.52916667	0.8004
91935	1532.25	25.5375	0.8033
91965	1532.75	25.54583333	0.8115
91996	1533.27	25.55444444	0.8007
92026	1533.77	25.56277778	0.8084
92056	1534.27	25.57111111	0.8095
92086	1534.77	25.57944444	0.8117
92116	1535.27	25.58777778	0.8071
92146	1535.77	25.59611111	0.8118
92176	1536.27	25.60444444	0.8162
92207	1536.78	25.61305556	0.811
92237	1537.28	25.62138889	0.8157
92267	1537.78	25.62972222	0.8123
92297	1538.28	25.63805556	0.8194
92328	1538.8	25.64666667	0.8113
92358	1539.3	25.655	0.8119
92388	1539.8	25.66333333	0.8147
92418	1540.3	25.67166667	0.8151
92449	1540.82	25.68027778	0.813
92479	1541.32	25.68861111	0.8107
92509	1541.82	25.69694444	0.8076
92539	1542.32	25.70527778	0.8201
92570	1542.83	25.71388889	0.8214
92600	1543.33	25.72222222	0.8135
92630	1543.83	25.73055556	0.8136
92660	1544.33	25.73888889	0.8138
92691	1544.85	25.7475	0.8201
92721	1545.35	25.75583333	0.809
92751	1545.85	25.76416667	0.8148
92782	1546.37	25.77277778	0.8156
92812	1546.87	25.78111111	0.8202
92842	1547.37	25.78944444	0.8101
92872	1547.87	25.79777778	0.8118
92903	1548.38	25.80638889	0.8152
92933	1548.88	25.81472222	0.815
92963	1549.38	25.82305556	0.8089
92994	1549.9	25.83166667	0.8104
93024	1550.4	25.84	0.818
93054	1550.9	25.84833333	0.8115
93085	1551.42	25.85694444	0.8083
93115	1551.92	25.86527778	0.8122
93145	1552.42	25.87361111	0.8028
93175	1552.92	25.88194444	0.8174
93206	1553.43	25.89055556	0.8132
93236	1553.93	25.89888889	0.8053
93266	1554.43	25.90722222	0.8058
93297	1554.95	25.91583333	0.8143
93327	1555.45	25.92416667	0.8133
93357	1555.95	25.9325	0.8095
93388	1556.47	25.94111111	0.809
93418	1556.97	25.94944444	0.8078
93448	1557.47	25.95777778	0.8059
93478	1557.97	25.96611111	0.8094
93509	1558.48	25.97472222	0.811
93539	1558.98	25.98305556	0.8078
93569	1559.48	25.99138889	0.8083
93600	1560	26	0.8105
93630	1560.5	26.00833333	0.8045
93660	1561	26.01666667	0.808
93691	1561.52	26.02527778	0.8083
93721	1562.02	26.03361111	0.8098
93751	1562.52	26.04194444	0.8091
93782	1563.03	26.05055556	0.8107
93812	1563.53	26.05888889	0.8057
93842	1564.03	26.06722222	0.8106
93873	1564.55	26.07583333	0.8079
93903	1565.05	26.08416667	0.805
93933	1565.55	26.0925	0.8086
93964	1566.07	26.10111111	0.8074
93994	1566.57	26.10944444	0.8074
94024	1567.07	26.11777778	0.8078
94054	1567.57	26.12611111	0.8065
94085	1568.08	26.13472222	0.8094
94115	1568.58	26.14305556	0.8048
94145	1569.08	26.15138889	0.8039
94176	1569.6	26.16	0.8039
94206	1570.1	26.16833333	0.809
94236	1570.6	26.17666667	0.8015
94267	1571.12	26.18527778	0.8069
94297	1571.62	26.19361111	0.8082
94327	1572.12	26.20194444	0.8031
94358	1572.63	26.21055556	0.8041
94388	1573.13	26.21888889	0.8038
94418	1573.63	26.22722222	0.8051
94449	1574.15	26.23583333	0.8046
94479	1574.65	26.24416667	0.8069
94509	1575.15	26.2525	0.7998
94540	1575.67	26.26111111	0.8063
94570	1576.17	26.26944444	0.805
94600	1576.67	26.27777778	0.8044
94631	1577.18	26.28638889	0.8071
94661	1577.68	26.29472222	0.8049
94691	1578.18	26.30305556	0.7955
94721	1578.68	26.31138889	0.8076
94752	1579.2	26.32	0.8011
94782	1579.7	26.32833333	0.804
94812	1580.2	26.33666667	0.8022
94843	1580.72	26.34527778	0.8016
94873	1581.22	26.35361111	0.8102
94903	1581.72	26.36194444	0.7998
94934	1582.23	26.37055556	0.7974
94964	1582.73	26.37888889	0.8015
94994	1583.23	26.38722222	0.808
95025	1583.75	26.39583333	0.8
95055	1584.25	26.40416667	0.8022
95085	1584.75	26.4125	0.803
95115	1585.25	26.42083333	0.7998
95146	1585.77	26.42944444	0.8009
95176	1586.27	26.43777778	0.8005
95206	1586.77	26.44611111	0.8044
95237	1587.28	26.45472222	0.8019
95267	1587.78	26.46305556	0.8024
95297	1588.28	26.47138889	0.7964
95327	1588.78	26.47972222	0.7998
95358	1589.3	26.48833333	0.7993
95388	1589.8	26.49666667	0.8072
95418	1590.3	26.505	0.8026
95449	1590.82	26.51361111	0.8
95479	1591.32	26.52194444	0.7999
95509	1591.82	26.53027778	0.7998
95540	1592.33	26.53888889	0.8019
95570	1592.83	26.54722222	0.8018
95600	1593.33	26.55555556	0.8007
95630	1593.83	26.56388889	0.8016
95661	1594.35	26.5725	0.7981
95691	1594.85	26.58083333	0.8021
95721	1595.35	26.58916667	0.7965
95752	1595.87	26.59777778	0.801
95782	1596.37	26.60611111	0.7979
95812	1596.87	26.61444444	0.8021
95842	1597.37	26.62277778	0.8007
95873	1597.88	26.63138889	0.8027
95903	1598.38	26.63972222	0.7976
95933	1598.88	26.64805556	0.8016
95964	1599.4	26.65666667	0.804
95994	1599.9	26.665	0.7981
96024	1600.4	26.67333333	0.7962
96054	1600.9	26.68166667	0.805
96085	1601.42	26.69027778	0.805
96115	1601.92	26.69861111	0.7971
96145	1602.42	26.70694444	0.8083
96176	1602.93	26.71555556	0.7966
96206	1603.43	26.72388889	0.803
96236	1603.93	26.73222222	0.795
96267	1604.45	26.74083333	0.8007
96297	1604.95	26.74916667	0.7953
96327	1605.45	26.7575	0.8064
96357	1605.95	26.76583333	0.7971
96388	1606.47	26.77444444	0.8007
96418	1606.97	26.78277778	0.7999
96448	1607.47	26.79111111	0.7993
96479	1607.98	26.79972222	0.8073
96509	1608.48	26.80805556	0.7913
96539	1608.98	26.81638889	0.8006
96569	1609.48	26.82472222	0.8032
96600	1610	26.83333333	0.7976
96630	1610.5	26.84166667	0.8015
96660	1611	26.85	0.7955
96691	1611.52	26.85861111	0.8122
96721	1612.02	26.86694444	0.7999
96751	1612.52	26.87527778	0.8006
96782	1613.03	26.88388889	0.79
96812	1613.53	26.89222222	0.7957
96842	1614.03	26.90055556	0.8049
96872	1614.53	26.90888889	0.8009
96903	1615.05	26.9175	0.7971
96933	1615.55	26.92583333	0.8053
96963	1616.05	26.93416667	0.8051
96994	1616.57	26.94277778	0.7951
97024	1617.07	26.95111111	0.7988
97054	1617.57	26.95944444	0.8019
97084	1618.07	26.96777778	0.8033
97115	1618.58	26.97638889	0.8011
97145	1619.08	26.98472222	0.798
97175	1619.58	26.99305556	0.805
97206	1620.1	27.00166667	0.8024
97236	1620.6	27.01	0.7962
97266	1621.1	27.01833333	0.8041
97297	1621.62	27.02694444	0.7983
97327	1622.12	27.03527778	0.8024
97357	1622.62	27.04361111	0.8027
97388	1623.13	27.05222222	0.7971
97418	1623.63	27.06055556	0.8008
97448	1624.13	27.06888889	0.7975
97478	1624.63	27.07722222	0.797
97509	1625.15	27.08583333	0.8046
97539	1625.65	27.09416667	0.8027
97569	1626.15	27.1025	0.7981
97600	1626.67	27.11111111	0.8017
97630	1627.17	27.11944444	0.8005
97660	1627.67	27.12777778	0.7998
97691	1628.18	27.13638889	0.8021
97721	1628.68	27.14472222	0.7997
97751	1629.18	27.15305556	0.7987
97782	1629.7	27.16166667	0.7999
97812	1630.2	27.17	0.8008
97842	1630.7	27.17833333	0.7983
97872	1631.2	27.18666667	0.7973
97903	1631.72	27.19527778	0.7961
97933	1632.22	27.20361111	0.7994
97963	1632.72	27.21194444	0.8035
97994	1633.23	27.22055556	0.802
98024	1633.73	27.22888889	0.7975
98054	1634.23	27.23722222	0.8019
98085	1634.75	27.24583333	0.7973
98115	1635.25	27.25416667	0.8066
98145	1635.75	27.2625	0.795
98175	1636.25	27.27083333	0.7942
98206	1636.77	27.27944444	0.8027
98236	1637.27	27.28777778	0.7972
98266	1637.77	27.29611111	0.8054
98297	1638.28	27.30472222	0.8035
98327	1638.78	27.31305556	0.7948
98357	1639.28	27.32138889	0.8
98388	1639.8	27.33	0.8029
98418	1640.3	27.33833333	0.7986
98448	1640.8	27.34666667	0.8023
98478	1641.3	27.355	0.7964
98509	1641.82	27.36361111	0.8001
98539	1642.32	27.37194444	0.7996
98569	1642.82	27.38027778	0.7951
98600	1643.33	27.38888889	0.7947
98630	1643.83	27.39722222	0.7995
98660	1644.33	27.40555556	0.794
98690	1644.83	27.41388889	0.7949
98721	1645.35	27.4225	0.7976
98751	1645.85	27.43083333	0.8005
98781	1646.35	27.43916667	0.7979
98811	1646.85	27.4475	0.7976
98842	1647.37	27.45611111	0.7942
98872	1647.87	27.46444444	0.8041
98902	1648.37	27.47277778	0.797
98933	1648.88	27.48138889	0.7976
98963	1649.38	27.48972222	0.7943
98993	1649.88	27.49805556	0.7986
99023	1650.38	27.50638889	0.8003
99054	1650.9	27.515	0.7931
99084	1651.4	27.52333333	0.7947
99114	1651.9	27.53166667	0.8072
99144	1652.4	27.54	0.7992
99175	1652.92	27.54861111	0.7973
99205	1653.42	27.55694444	0.805
99235	1653.92	27.56527778	0.8004
99266	1654.43	27.57388889	0.7978
99296	1654.93	27.58222222	0.7945
99326	1655.43	27.59055556	0.7997
99356	1655.93	27.59888889	0.798
99387	1656.45	27.6075	0.7974
99417	1656.95	27.61583333	0.8007
99447	1657.45	27.62416667	0.798
99477	1657.95	27.6325	0.7949
99508	1658.47	27.64111111	0.8076
99538	1658.97	27.64944444	0.7954
99568	1659.47	27.65777778	0.8014
99598	1659.97	27.66611111	0.7982
99629	1660.48	27.67472222	0.7942
99659	1660.98	27.68305556	0.7945
99689	1661.48	27.69138889	0.8012
99719	1661.98	27.69972222	0.8001
99750	1662.5	27.70833333	0.8
99780	1663	27.71666667	0.8031
99810	1663.5	27.725	0.804
99841	1664.02	27.73361111	0.8083
99871	1664.52	27.74194444	0.7899
99901	1665.02	27.75027778	0.7927
99931	1665.52	27.75861111	0.8037
99962	1666.03	27.76722222	0.8044
99992	1666.53	27.77555556	0.7966
100022	1667.03	27.78388889	0.8032
100053	1667.55	27.7925	0.8055
100083	1668.05	27.80083333	0.7908
100113	1668.55	27.80916667	0.8037
100143	1669.05	27.8175	0.8025
100174	1669.57	27.82611111	0.8048
100204	1670.07	27.83444444	0.8012
100234	1670.57	27.84277778	0.7978
100265	1671.08	27.85138889	0.7985
100295	1671.58	27.85972222	0.8037
100325	1672.08	27.86805556	0.8029
100355	1672.58	27.87638889	0.7972
100386	1673.1	27.885	0.8105
100417	1673.62	27.89361111	0.7979
100447	1674.12	27.90194444	0.7923
100477	1674.62	27.91027778	0.7994
100507	1675.12	27.91861111	0.8016
100538	1675.63	27.92722222	0.8018
100568	1676.13	27.93555556	0.7994
100598	1676.63	27.94388889	0.8043
100629	1677.15	27.9525	0.7978
100659	1677.65	27.96083333	0.8053
100689	1678.15	27.96916667	0.8029
100719	1678.65	27.9775	0.8002
100750	1679.17	27.98611111	0.795
100780	1679.67	27.99444444	0.7976
100810	1680.17	28.00277778	0.8016
100841	1680.68	28.01138889	0.7966
100871	1681.18	28.01972222	0.8017
100901	1681.68	28.02805556	0.8019
100931	1682.18	28.03638889	0.8
100962	1682.7	28.045	0.8018
100992	1683.2	28.05333333	0.7932
101022	1683.7	28.06166667	0.7997
101052	1684.2	28.07	0.8039
101083	1684.72	28.07861111	0.8004
101113	1685.22	28.08694444	0.7944
101143	1685.72	28.09527778	0.8006
101174	1686.23	28.10388889	0.8074
101204	1686.73	28.11222222	0.8012
101234	1687.23	28.12055556	0.8003
101265	1687.75	28.12916667	0.7934
101295	1688.25	28.1375	0.8043
101325	1688.75	28.14583333	0.794
101355	1689.25	28.15416667	0.8039
101386	1689.77	28.16277778	0.8053
101416	1690.27	28.17111111	0.7972
101446	1690.77	28.17944444	0.7982
101477	1691.28	28.18805556	0.802
101507	1691.78	28.19638889	0.7971
101537	1692.28	28.20472222	0.7993
101567	1692.78	28.21305556	0.7972
101598	1693.3	28.22166667	0.7967
101628	1693.8	28.23	0.8036
101658	1694.3	28.23833333	0.798
101689	1694.82	28.24694444	0.7993
101719	1695.32	28.25527778	0.8035
101749	1695.82	28.26361111	0.8025
101779	1696.32	28.27194444	0.8018
101810	1696.83	28.28055556	0.7962
101840	1697.33	28.28888889	0.8023
101870	1697.83	28.29722222	0.8044
101901	1698.35	28.30583333	0.7983
101931	1698.85	28.31416667	0.7952
101961	1699.35	28.3225	0.8006
101991	1699.85	28.33083333	0.8067
102022	1700.37	28.33944444	0.8006
102052	1700.87	28.34777778	0.8004
102082	1701.37	28.35611111	0.799
102113	1701.88	28.36472222	0.807
102143	1702.38	28.37305556	0.7965
102173	1702.88	28.38138889	0.7986
102204	1703.4	28.39	0.8004
102234	1703.9	28.39833333	0.8024
102264	1704.4	28.40666667	0.7967
102294	1704.9	28.415	0.8023
102325	1705.42	28.42361111	0.8053
102355	1705.92	28.43194444	0.8038
102385	1706.42	28.44027778	0.7952
102416	1706.93	28.44888889	0.7995
102446	1707.43	28.45722222	0.7997
102476	1707.93	28.46555556	0.8028
102506	1708.43	28.47388889	0.8004
102537	1708.95	28.4825	0.7989
102567	1709.45	28.49083333	0.7994
102597	1709.95	28.49916667	0.7976
102628	1710.47	28.50777778	0.796
102658	1710.97	28.51611111	0.8065
102688	1711.47	28.52444444	0.8035
102718	1711.97	28.53277778	0.8054
102749	1712.48	28.54138889	0.7985
102779	1712.98	28.54972222	0.7974
102809	1713.48	28.55805556	0.8085
102840	1714	28.56666667	0.8023
102870	1714.5	28.575	0.797
102900	1715	28.58333333	0.8014
102931	1715.52	28.59194444	0.8046
102961	1716.02	28.60027778	0.8004
102991	1716.52	28.60861111	0.8024
103021	1717.02	28.61694444	0.8006
103052	1717.53	28.62555556	0.7973
103082	1718.03	28.63388889	0.798
103112	1718.53	28.64222222	0.8082
103143	1719.05	28.65083333	0.8004
103173	1719.55	28.65916667	0.7969
103203	1720.05	28.6675	0.811
103234	1720.57	28.67611111	0.8036
103264	1721.07	28.68444444	0.7951
103294	1721.57	28.69277778	0.7942
103324	1722.07	28.70111111	0.8027
103355	1722.58	28.70972222	0.8
103385	1723.08	28.71805556	0.797
103415	1723.58	28.72638889	0.8002
103446	1724.1	28.735	0.7998
103476	1724.6	28.74333333	0.8025
103506	1725.1	28.75166667	0.8029
103537	1725.62	28.76027778	0.8016
103567	1726.12	28.76861111	0.7977
103597	1726.62	28.77694444	0.7981
103627	1727.12	28.78527778	0.8014
103658	1727.63	28.79388889	0.7998
103688	1728.13	28.80222222	0.7977
103718	1728.63	28.81055556	0.7981
103749	1729.15	28.81916667	0.8002
103779	1729.65	28.8275	0.8083
103809	1730.15	28.83583333	0.8014
103839	1730.65	28.84416667	0.8012
103870	1731.17	28.85277778	0.8012
